"","SOURCE_TRACTID","NEIGHBOR_TRACTID"
"7685","39061010400","39035103500"
"7686","39061010400","39113050105"
"7687","39061010400","39113050303"
"7688","39061010400","39113070400"
"7689","39061010500","39035101101"
"7690","39061010500","39035103500"
"7691","39061010500","39113050105"
"7692","39061010600","39035101101"
"7693","39061010600","39035102102"
"7694","39061010600","39057280200"
"7695","39061010600","39113050105"
"7696","39061010600","39113100101"
"7697","39061010700","39009973902"
"7698","39061010700","39035108701"
"7699","39061010700","39037555102"
"7700","39061010700","39113080100"
"7701","39061010700","39113080200"
"7702","39061010800","39089754102"
"7703","39061010800","39089757100"
"7704","39061010800","39099804000"
"7705","39061010800","39099811001"
"7706","39061010900","39015951300"
"7707","39061010900","39017000500"
"7708","39061010900","39035105100"
"7709","39061010900","39037555102"
"7710","39061010900","39113080200"
"7711","39061011000","39003012400"
"7712","39061011000","39035161600"
"7713","39061011000","39051040400"
"7714","39061011000","39099812700"
"7715","39061011000","39113050401"
"7716","39061011000","39113120103"
"7717","39061011000","39173022100"
"7718","39061011100","39041011560"
"7719","39061011100","39041012100"
"7720","39061011100","39049010200"
"7721","39061011100","39113070300"
"7722","39061011100","39113080600"
"7723","39061020401","39035103500"
"7724","39061020401","39113091100"
"7725","39061020401","39113100101"
"7726","39061020403","39049005100"
"7727","39061020403","39057280200"
"7728","39061020403","39061023902"
"7729","39061020403","39061027400"
"7730","39061020403","39099801700"
"7731","39061020403","39113100101"
"7732","39061020404","39035103500"
"7733","39061020404","39057280200"
"7734","39061020404","39113050103"
"7735","39061020404","39113050105"
"7736","39061020404","39113091100"
"7737","39061020501","39049006944"
"7738","39061020501","39061024800"
"7739","39061020501","39061026300"
"7740","39061020501","39061027400"
"7741","39061020501","39063001100"
"7742","39061020501","39113091100"
"7743","39061020502","39035123900"
"7744","39061020502","39035189111"
"7745","39061020502","39049006944"
"7746","39061020502","39061023902"
"7747","39061020502","39061025401"
"7748","39061020502","39063001100"
"7749","39061020504","39035123900"
"7750","39061020504","39035124100"
"7751","39061020504","39061024800"
"7752","39061020504","39093071201"
"7753","39061020504","39093080700"
"7754","39061020504","39103417100"
"7755","39061020505","39061025401"
"7756","39061020505","39063001100"
"7757","39061020505","39093080700"
"7758","39061020505","39093097200"
"7759","39061020505","39113030200"
"7760","39061020601","39049006000"
"7761","39061020601","39061023902"
"7762","39061020601","39061027400"
"7763","39061020601","39063001100"
"7764","39061020601","39109365200"
"7765","39061020602","39029951500"
"7766","39061020602","39035177201"
"7767","39061020602","39049005100"
"7768","39061020602","39061023902"
"7769","39061020602","39061026300"
"7770","39061020602","39113091100"
"7771","39061020701","39061023902"
"7772","39061020701","39061024800"
"7773","39061020701","39061026300"
"7774","39061020701","39093070200"
"7775","39061020701","39093071201"
"7776","39061020701","39109315300"
"7777","39061020701","39109365200"
"7778","39061020701","39113030200"
"7779","39061020705","39063001100"
"7780","39061020705","39093023100"
"7781","39061020705","39093097200"
"7782","39061020705","39095001000"
"7783","39061020705","39113030200"
"7784","39061020707","39049006000"
"7785","39061020707","39061026300"
"7786","39061020707","39063001100"
"7787","39061020707","39109315300"
"7788","39061020741","39063001100"
"7789","39061020741","39093070200"
"7790","39061020741","39093071201"
"7791","39061020741","39093097200"
"7792","39061020742","39093023100"
"7793","39061020742","39093070200"
"7794","39061020742","39093071201"
"7795","39061020742","39103408201"
"7796","39061020742","39113030200"
"7797","39061020761","39063001100"
"7798","39061020761","39095001000"
"7799","39061020761","39107967400"
"7800","39061020761","39109365200"
"7801","39061020761","39113090302"
"7802","39061020762","39083007700"
"7803","39061020762","39093023100"
"7804","39061020762","39093070200"
"7805","39061020762","39109315300"
"7806","39061020762","39113090302"
"7807","39061020802","39029950300"
"7808","39061020802","39031961000"
"7809","39061020802","39035175103"
"7810","39061020802","39035177201"
"7811","39061020802","39049006000"
"7812","39061020802","39061027400"
"7813","39061020802","39107967400"
"7814","39061020811","39029951500"
"7815","39061020811","39049006000"
"7816","39061020811","39109315300"
"7817","39061020811","39113090302"
"7818","39061020811","39113090304"
"7819","39061020812","39029951500"
"7820","39061020812","39061026300"
"7821","39061020812","39107967400"
"7822","39061020812","39109365200"
"7823","39061020901","39015951300"
"7824","39061020901","39029951500"
"7825","39061020901","39035173107"
"7826","39061020901","39035175103"
"7827","39061020901","39035177201"
"7828","39061020902","39015951300"
"7829","39061020902","39029950300"
"7830","39061020902","39029951500"
"7831","39061020902","39031961000"
"7832","39061021001","39029951500"
"7833","39061021001","39031961000"
"7834","39061021001","39035171205"
"7835","39061021001","39035173107"
"7836","39061021001","39049005100"
"7837","39061021001","39061027400"
"7838","39061021002","39035173107"
"7839","39061021002","39035177201"
"7840","39061021002","39113050103"
"7841","39061021002","39113050104"
"7842","39061021003","39015951300"
"7843","39061021003","39031961000"
"7844","39061021003","39035171205"
"7845","39061021003","39035177201"
"7846","39061021003","39113050104"
"7847","39061021101","39035177201"
"7848","39061021101","39061027400"
"7849","39061021101","39113050103"
"7850","39061021101","39113091100"
"7851","39061021102","39035171205"
"7852","39061021102","39049005100"
"7853","39061021102","39113050104"
"7854","39061021102","39113050105"
"7855","39061021102","39113100101"
"7856","39061021201","39035171205"
"7857","39061021201","39035173107"
"7858","39061021201","39037555102"
"7859","39061021201","39113050103"
"7860","39061021201","39113050105"
"7861","39061021202","39009973902"
"7862","39061021202","39015951300"
"7863","39061021202","39035105100"
"7864","39061021202","39035108701"
"7865","39061021202","39113050104"
"7866","39061021202","39113050301"
"7867","39061021302","39035101101"
"7868","39061021302","39035102102"
"7869","39061021302","39035103500"
"7870","39061021302","39113050103"
"7871","39061021302","39113050104"
"7872","39061021302","39113050301"
"7873","39061021302","39113050303"
"7874","39061021302","39113100101"
"7875","39061021303","39009973902"
"7876","39061021303","39037555102"
"7877","39061021303","39039958800"
"7878","39061021303","39113050105"
"7879","39061021303","39113050303"
"7880","39061021304","39035101101"
"7881","39061021304","39039958800"
"7882","39061021304","39113050105"
"7883","39061021304","39113050301"
"7884","39061021304","39113070400"
"7885","39061021401","39007001002"
"7886","39061021401","39009973902"
"7887","39061021401","39011041202"
"7888","39061021401","39035980500"
"7889","39061021401","39113050301"
"7890","39061021401","39113050303"
"7891","39061021401","39113070400"
"7892","39061021421","39033974300"
"7893","39061021421","39035101101"
"7894","39061021421","39035980500"
"7895","39061021421","39039958800"
"7896","39061021421","39113050303"
"7897","39061021422","39007001002"
"7898","39061021422","39033974300"
"7899","39061021422","39039958800"
"7900","39061021422","39113070400"
"7901","39061021501","39035151400"
"7902","39061021501","39035160601"
"7903","39061021501","39035186202"
"7904","39061021501","39035186203"
"7905","39061021501","39095007301"
"7906","39061021501","39113070600"
"7907","39061021504","39035152303"
"7908","39061021504","39035160601"
"7909","39061021504","39049006352"
"7910","39061021504","39093080700"
"7911","39061021504","39099800300"
"7912","39061021504","39113070700"
"7913","39061021505","39035151400"
"7914","39061021505","39049006352"
"7915","39061021505","39113040101"
"7916","39061021505","39113070600"
"7917","39061021506","39035152303"
"7918","39061021506","39035186202"
"7919","39061021506","39041011200"
"7920","39061021506","39113040101"
"7921","39061021506","39113070700"
"7922","39061021508","39035124100"
"7923","39061021508","39035180103"
"7924","39061021508","39041011200"
"7925","39061021508","39061025401"
"7926","39061021508","39093080700"
"7927","39061021509","39035151400"
"7928","39061021509","39049006352"
"7929","39061021509","39061025401"
"7930","39061021509","39093071201"
"7931","39061021509","39095009700"
"7932","39061021509","39099800300"
"7933","39061021509","39103408201"
"7934","39061021509","39103417100"
"7935","39061021509","39113040101"
"7936","39061021571","39035186107"
"7937","39061021571","39103417100"
"7938","39061021571","39113040101"
"7939","39061021571","39113070600"
"7940","39061021572","39035152303"
"7941","39061021572","39041011200"
"7942","39061021572","39049006352"
"7943","39061021572","39093080700"
"7944","39061021572","39113070600"
"7945","39061021602","39041011560"
"7946","39061021602","39041012100"
"7947","39061021602","39083006700"
"7948","39061021602","39093080700"
"7949","39061021602","39099800300"
"7950","39061021602","39103408201"
"7951","39061021602","39103415100"
"7952","39061021603","39083006700"
"7953","39061021603","39093023100"
"7954","39061021603","39093080700"
"7955","39061021603","39093097200"
"7956","39061021603","39095009700"
"7957","39061021604","39041011560"
"7958","39061021604","39083006700"
"7959","39061021604","39083007700"
"7960","39061021604","39093070200"
"7961","39061021604","39093097200"
"7962","39061021604","39095001000"
"7963","39061021604","39103408201"
"7964","39061021701","39041011560"
"7965","39061021701","39093023100"
"7966","39061021701","39095009700"
"7967","39061021701","39103408201"
"7968","39061021701","39103415100"
"7969","39061021702","39041011560"
"7970","39061021702","39083006700"
"7971","39061021702","39095009700"
"7972","39061021801","39035113600"
"7973","39061021801","39041012100"
"7974","39061021801","39083006700"
"7975","39061021801","39083007700"
"7976","39061021801","39093023100"
"7977","39061021801","39095009700"
"7978","39061021801","39103415100"
"7979","39061021801","39113080600"
"7980","39061021802","39041011560"
"7981","39061021802","39093023100"
"7982","39061021802","39095001000"
"7983","39061021802","39097040102"
"7984","39061021802","39113080600"
"7985","39061021802","39113090302"
"7986","39061021900","39083007700"
"7987","39061021900","39113080600"
"7988","39061021900","39113080700"
"7989","39061021900","39113090302"
"7990","39061022000","39035151400"
"7991","39061022000","39035152303"
"7992","39061022000","39093080700"
"7993","39061022000","39113040101"
"7994","39061022101","39035151400"
"7995","39061022101","39035160601"
"7996","39061022101","39041012100"
"7997","39061022101","39093080700"
"7998","39061022101","39095009700"
"7999","39061022101","39113030100"
"8000","39061022102","39035113600"
"8001","39061022102","39041011560"
"8002","39061022102","39049010200"
"8003","39061022102","39095009700"
"8004","39061022102","39099800300"
"8005","39061022102","39113030100"
"8006","39061022200","39003012400"
"8007","39061022200","39035113600"
"8008","39061022200","39041012100"
"8009","39061022200","39099812700"
"8010","39061022200","39113030100"
"8011","39061022200","39113070202"
"8012","39061022200","39113070300"
"8013","39061022301","39035136103"
"8014","39061022301","39035154604"
"8015","39061022301","39035186203"
"8016","39061022301","39095008100"
"8017","39061022301","39113070700"
"8018","39061022302","39025041404"
"8019","39061022302","39035140701"
"8020","39061022302","39049007112"
"8021","39061022302","39081011300"
"8022","39061022302","39085202400"
"8023","39061022302","39095008100"
"8024","39061022302","39113003404"
"8025","39061022400","39005970800"
"8026","39061022400","39035160601"
"8027","39061022400","39095007301"
"8028","39061022400","39095008100"
"8029","39061022500","39005970800"
"8030","39061022500","39035151400"
"8031","39061022500","39035153105"
"8032","39061022500","39035154604"
"8033","39061022500","39049006821"
"8034","39061022500","39099800300"
"8035","39061022500","39113030100"
"8036","39061022500","39113070700"
"8037","39061022601","39003012400"
"8038","39061022601","39035153105"
"8039","39061022601","39035160601"
"8040","39061022601","39041012100"
"8041","39061022601","39049010200"
"8042","39061022601","39099800300"
"8043","39061022602","39003012400"
"8044","39061022602","39035160601"
"8045","39061022602","39049006821"
"8046","39061022602","39113030100"
"8047","39061022602","39173022100"
"8048","39061022700","39005970800"
"8049","39061022700","39035153105"
"8050","39061022700","39035160601"
"8051","39061022700","39173022100"
"8052","39061023001","39003013800"
"8053","39061023001","39005970800"
"8054","39061023001","39025041000"
"8055","39061023001","39035135105"
"8056","39061023001","39035136103"
"8057","39061023001","39035140701"
"8058","39061023001","39035154604"
"8059","39061023001","39085202400"
"8060","39061023001","39095007301"
"8061","39061023001","39095008901"
"8062","39061023002","39005970800"
"8063","39061023002","39025041000"
"8064","39061023002","39095008100"
"8065","39061023100","39025041000"
"8066","39061023100","39035154604"
"8067","39061023100","39035160601"
"8068","39061023100","39049006821"
"8069","39061023100","39051040400"
"8070","39061023100","39095008100"
"8071","39061023100","39095008901"
"8072","39061023100","39113040103"
"8073","39061023100","39173022100"
"8074","39061023201","39005970800"
"8075","39061023201","39007000601"
"8076","39061023201","39035111700"
"8077","39061023201","39113040103"
"8078","39061023201","39113050401"
"8079","39061023201","39173022100"
"8080","39061023210","39005970800"
"8081","39061023210","39007000601"
"8082","39061023210","39025041000"
"8083","39061023210","39051040400"
"8084","39061023210","39113040102"
"8085","39061023210","39113050401"
"8086","39061023210","39113050402"
"8087","39061023222","39051040400"
"8088","39061023222","39113040103"
"8089","39061023222","39113050401"
"8090","39061023300","39007000601"
"8091","39061023300","39035111700"
"8092","39061023300","39035161600"
"8093","39061023300","39051040400"
"8094","39061023300","39053954100"
"8095","39061023300","39093013100"
"8096","39061023300","39099811001"
"8097","39061023300","39113040103"
"8098","39061023300","39113040406"
"8099","39061023300","39113050101"
"8100","39061023300","39113050402"
"8101","39061023400","39035111700"
"8102","39061023400","39093013100"
"8103","39061023400","39099812001"
"8104","39061023400","39113050401"
"8105","39061023400","39113120103"
"8106","39061023501","39005970800"
"8107","39061023501","39085202400"
"8108","39061023501","39095008100"
"8109","39061023501","39095008901"
"8110","39061023501","39113040102"
"8111","39061023501","39113040103"
"8112","39061023521","39003013800"
"8113","39061023521","39025041000"
"8114","39061023521","39025041404"
"8115","39061023521","39061002200"
"8116","39061023521","39095008100"
"8117","39061023521","39113040102"
"8118","39061023522","39025041000"
"8119","39061023522","39027964300"
"8120","39061023522","39061002200"
"8121","39061023522","39085202400"
"8122","39061023522","39113040103"
"8123","39061023522","39113050402"
"8124","39061023600","39027964300"
"8125","39061023600","39113040102"
"8126","39061023600","39113040103"
"8127","39061023600","39113040406"
"8128","39061023600","39113050401"
"8129","39061023701","39027964300"
"8130","39061023701","39113050101"
"8131","39061023701","39113050401"
"8132","39061023701","39113050402"
"8133","39061023702","39027964300"
"8134","39061023702","39053954100"
"8135","39061023702","39113040406"
"8136","39061023702","39113050401"
"8137","39061023800","39027964300"
"8138","39061023800","39055311600"
"8139","39061023800","39089757100"
"8140","39061023800","39099811001"
"8141","39061023800","39113050101"
"8142","39061023800","39113050401"
"8143","39061023901","39003013800"
"8144","39061023901","39049007112"
"8145","39061023901","39061002200"
"8146","39061023901","39085202400"
"8147","39061023901","39113060100"
"8148","39061023902","39025041404"
"8149","39061023902","39027964300"
"8150","39061023902","39061003700"
"8151","39061023902","39085202400"
"8152","39061023902","39113040102"
"8153","39061023902","39113060100"
"8154","39061024001","39053954100"
"8155","39061024001","39061002200"
"8156","39061024001","39061003700"
"8157","39061024001","39113040102"
"8158","39061024001","39113040406"
"8159","39061024001","39113050101"
"8160","39061024001","39113050402"
"8161","39061024002","39027964300"
"8162","39061024002","39049007425"
"8163","39061024002","39055311600"
"8164","39061024002","39061002200"
"8165","39061024002","39113060100"
"8166","39061024100","39055311600"
"8167","39061024100","39061003700"
"8168","39061024100","39113060100"
"8169","39061024200","39049007425"
"8170","39061024200","39053954100"
"8171","39061024200","39061003700"
"8172","39061024200","39089757100"
"8173","39061024200","39113060100"
"8174","39061024301","39003013800"
"8175","39061024301","39049007112"
"8176","39061024301","39059978000"
"8177","39061024301","39153501800"
"8178","39061024301","39153506100"
"8179","39061024301","39153520201"
"8180","39061024303","39049007112"
"8181","39061024303","39055312000"
"8182","39061024303","39055312201"
"8183","39061024303","39057200103"
"8184","39061024303","39059978000"
"8185","39061024303","39113020400"
"8186","39061024303","39153520201"
"8187","39061024321","39049007112"
"8188","39061024321","39049007202"
"8189","39061024321","39081011300"
"8190","39061024321","39153520201"
"8191","39061024322","39003013800"
"8192","39061024322","39025041404"
"8193","39061024322","39049007202"
"8194","39061024322","39051040800"
"8195","39061024322","39059978000"
"8196","39061024322","39081011300"
"8197","39061024322","39113060100"
"8198","39061024400","39001770300"
"8199","39061024400","39025041404"
"8200","39061024400","39049007112"
"8201","39061024400","39049007425"
"8202","39061024400","39051040800"
"8203","39061024400","39055311600"
"8204","39061024400","39061002200"
"8205","39061024400","39061003700"
"8206","39061024400","39089757100"
"8207","39061024400","39091004100"
"8208","39061024400","39155933002"
"8209","39061024400","39157020200"
"8210","39061024700","39061021421"
"8211","39061024700","39091004100"
"8212","39061024700","39113050600"
"8213","39061024700","39113090700"
"8214","39061024700","39155933002"
"8215","39061024800","39057200101"
"8216","39061024800","39091004100"
"8217","39061024800","39113050600"
"8218","39061024800","39113060100"
"8219","39061024800","39157020200"
"8220","39061024901","39001770300"
"8221","39061024901","39051040900"
"8222","39061024901","39055312202"
"8223","39061024901","39113050600"
"8224","39061024901","39113060100"
"8225","39061024901","39113080500"
"8226","39061024901","39113091000"
"8227","39061024901","39155933002"
"8228","39061024901","39165030200"
"8229","39061024901","39165031400"
"8230","39061024902","39113091000"
"8231","39061024902","39157020200"
"8232","39061024902","39165031400"
"8233","39061024902","39165032007"
"8234","39061025001","39003011200"
"8235","39061025001","39113050503"
"8236","39061025001","39113050504"
"8237","39061025001","39157021300"
"8238","39061025001","39161020400"
"8239","39061025001","39165030200"
"8240","39061025001","39165031400"
"8241","39061025002","39003011200"
"8242","39061025002","39113050502"
"8243","39061025002","39113050503"
"8244","39061025002","39113050504"
"8245","39061025002","39159050301"
"8246","39061025002","39165032007"
"8247","39061025101","39055310900"
"8248","39061025101","39157020200"
"8249","39061025101","39161020400"
"8250","39061025101","39165030200"
"8251","39061025101","39165032007"
"8252","39061025102","39003011200"
"8253","39061025102","39055310900"
"8254","39061025102","39055311000"
"8255","39061025102","39165031400"
"8256","39061025102","39165032007"
"8257","39061025103","39055311000"
"8258","39061025103","39157021300"
"8259","39061025103","39159050301"
"8260","39061025103","39161020400"
"8261","39061025103","39165032007"
"8262","39061025104","39003011200"
"8263","39061025104","39053953800"
"8264","39061025104","39055310700"
"8265","39061025104","39113050502"
"8266","39061025104","39157021300"
"8267","39061025200","39057210300"
"8268","39061025200","39061022302"
"8269","39061025200","39099804000"
"8270","39061025200","39099812001"
"8271","39061025200","39099813900"
"8272","39061025300","39057240200"
"8273","39061025300","39085201100"
"8274","39061025300","39089754102"
"8275","39061025300","39099804000"
"8276","39061025401","39057210300"
"8277","39061025401","39061021603"
"8278","39061025401","39061022302"
"8279","39061025401","39061023222"
"8280","39061025401","39089751300"
"8281","39061025402","39057240200"
"8282","39061025402","39061010100"
"8283","39061025402","39061023222"
"8284","39061025402","39085206400"
"8285","39061025402","39089751300"
"8286","39061025500","39057240200"
"8287","39061025500","39061023222"
"8288","39061025500","39085201100"
"8289","39061025500","39103402000"
"8290","39061025600","39057240200"
"8291","39061025600","39061008100"
"8292","39061025600","39061010100"
"8293","39061025600","39061021603"
"8294","39061025600","39061022302"
"8295","39061025600","39103402000"
"8296","39061025700","39085204000"
"8297","39061025700","39099812700"
"8298","39061025700","39101000800"
"8299","39061025700","39113070202"
"8300","39061025800","39101000800"
"8301","39061025800","39103402000"
"8302","39061025800","39113040203"
"8303","39061025800","39113040302"
"8304","39061025800","39113040401"
"8305","39061025800","39113070202"
"8306","39061025800","39113070500"
"8307","39061026001","39035122100"
"8308","39061026001","39049006394"
"8309","39061026001","39049006944"
"8310","39061026001","39093024200"
"8311","39061026002","39035122100"
"8312","39061026002","39035189111"
"8313","39061026002","39049006394"
"8314","39061026002","39061023902"
"8315","39061026002","39061024800"
"8316","39061026002","39099801700"
"8317","39061026002","39113040405"
"8318","39061026101","39049006394"
"8319","39061026101","39113040405"
"8320","39061026102","39049006944"
"8321","39061026102","39093024200"
"8322","39061026102","39099801700"
"8323","39061026102","39113040405"
"8324","39061026200","39049006394"
"8325","39061026200","39049006944"
"8326","39061026200","39113091100"
"8327","39061026300","39033974300"
"8328","39061026300","39035177504"
"8329","39061026300","39049009323"
"8330","39061026300","39113100201"
"8331","39061026300","39113115011"
"8332","39061026300","39113125000"
"8333","39061026300","39167020300"
"8334","39061026300","39169001100"
"8335","39061026300","39169002400"
"8336","39061026300","39173021100"
"8337","39061026400","39035177504"
"8338","39061026400","39035178204"
"8339","39061026400","39035181204"
"8340","39061026400","39113100201"
"8341","39061026400","39113115011"
"8342","39061026500","39035177504"
"8343","39061026500","39035178204"
"8344","39061026500","39113100102"
"8345","39061026500","39113100202"
"8346","39061026500","39113125101"
"8347","39061026600","39035195600"
"8348","39061026600","39049007534"
"8349","39061026600","39061020705"
"8350","39061026600","39061021001"
"8351","39061026600","39085205200"
"8352","39061026600","39113050600"
"8353","39061026600","39113100201"
"8354","39061026600","39113120102"
"8355","39061026700","39035185102"
"8356","39061026700","39035190504"
"8357","39061026700","39035195600"
"8358","39061026700","39049007830"
"8359","39061026700","39061005701"
"8360","39061026700","39061006900"
"8361","39061026700","39113120101"
"8362","39061026800","39035178204"
"8363","39061026800","39035185102"
"8364","39061026800","39035195600"
"8365","39061026800","39113125101"
"8366","39061026900","39035177504"
"8367","39061026900","39035186201"
"8368","39061026900","39049009000"
"8369","39061026900","39049009323"
"8370","39061026900","39113100102"
"8371","39061026900","39113100202"
"8372","39061027000","39049009600"
"8373","39061027000","39061004701"
"8374","39061027000","39061005701"
"8375","39061027000","39061008100"
"8376","39061027000","39113040201"
"8377","39061027000","39113040203"
"8378","39061027000","39113040204"
"8379","39061027000","39113115012"
"8380","39061027100","39035111700"
"8381","39061027100","39035161600"
"8382","39061027100","39099812001"
"8383","39061027100","39099812700"
"8384","39061027100","39099813900"
"8385","39061027100","39101000800"
"8386","39061027200","39113080400"
"8387","39061027200","39113100102"
"8388","39061027200","39167020300"
"8389","39061027200","39167021600"
"8390","39061027200","39169001100"
"8391","39061027300","39051040800"
"8392","39061027300","39051040900"
"8393","39061027300","39113060100"
"8394","39061027300","39157020200"
"8395","39061027400","39003012400"
"8396","39061027400","39005970800"
"8397","39061027400","39035111700"
"8398","39061027400","39035153105"
"8399","39061027400","39049006821"
"8400","39061027400","39051040400"
"8401","39063000100","39035173103"
"8402","39063000100","39035175104"
"8403","39063000100","39035175105"
"8404","39063000100","39049010300"
"8405","39063000100","39057210200"
"8406","39063000100","39061020901"
"8407","39063000200","39035173103"
"8408","39063000200","39049010300"
"8409","39063000200","39061020902"
"8410","39063000200","39061021003"
"8411","39063000200","39061021101"
"8412","39063000200","39061021102"
"8413","39063000200","39099810200"
"8414","39063000200","39099810600"
"8415","39063000200","39099810700"
"8416","39063000200","39141955800"
"8417","39063000300","39045031700"
"8418","39063000300","39045032200"
"8419","39063000300","39049010300"
"8420","39063000300","39057210500"
"8421","39063000300","39061020901"
"8422","39063000300","39061021002"
"8423","39063000300","39061021003"
"8424","39063000300","39099810100"
"8425","39063000300","39099810300"
"8426","39063000300","39101000900"
"8427","39063000400","39061020902"
"8428","39063000400","39061021003"
"8429","39063000400","39101000900"
"8430","39063000500","39061020901"
"8431","39063000500","39061020902"
"8432","39063000500","39061021002"
"8433","39063000500","39099810600"
"8434","39063000500","39099810800"
"8435","39063000500","39101000900"
"8436","39063000600","39061020901"
"8437","39063000600","39061021003"
"8438","39063000600","39099810700"
"8439","39063000600","39099810800"
"8440","39063000700","39061020901"
"8441","39063000700","39099810200"
"8442","39063000700","39099810600"
"8443","39063000700","39099810800"
"8444","39063000800","39061021003"
"8445","39063000800","39099810100"
"8446","39063000800","39099810200"
"8447","39063000800","39099810600"
"8448","39063000800","39099810700"
"8449","39063000800","39101000900"
"8450","39063000900","39061020902"
"8451","39063000900","39061021002"
"8452","39063000900","39061021003"
"8453","39063000900","39099810100"
"8454","39063000900","39099810800"
"8455","39063001000","39061020902"
"8456","39063001000","39099810200"
"8457","39063001000","39099810300"
"8458","39063001000","39099810800"
"8459","39063001000","39101000900"
"8460","39063001100","39061020901"
"8461","39063001100","39061021101"
"8462","39063001100","39099810100"
"8463","39063001100","39099810300"
"8464","39063001100","39099810700"
"8465","39063001100","39099810800"
"8466","39063001200","39049006950"
"8467","39063001200","39049006990"
"8468","39063001200","39061020901"
"8469","39063001200","39099810200"
"8470","39063001200","39099810300"
"8471","39063001200","39141955800"
"8472","39063001200","39141955900"
"8473","39063001300","39045031700"
"8474","39063001300","39049006990"
"8475","39063001300","39061020902"
"8476","39063001300","39061021101"
"8477","39063001300","39099810100"
"8478","39063001300","39099810200"
"8479","39063001300","39153506200"
"8480","39063001300","39153506400"
"8481","39065000100","39049006990"
"8482","39065000100","39049007020"
"8483","39065000100","39049007041"
"8484","39065000100","39049007044"
"8485","39065000100","39051040500"
"8486","39065000100","39061021101"
"8487","39065000100","39141955900"
"8488","39065000200","39049006950"
"8489","39065000200","39049006990"
"8490","39065000200","39049007020"
"8491","39065000300","39049006950"
"8492","39065000300","39049007010"
"8493","39065000300","39049007020"
"8494","39065000300","39049007043"
"8495","39065000300","39049007044"
"8496","39065000300","39061021101"
"8497","39065000300","39099810300"
"8498","39065000300","39151711412"
"8499","39065000400","39049006990"
"8500","39065000400","39049007010"
"8501","39065000400","39151711412"
"8502","39065000500","39035105900"
"8503","39065000500","39035109301"
"8504","39065000500","39035109701"
"8505","39065000500","39049006990"
"8506","39065000500","39049007020"
"8507","39065000500","39049007041"
"8508","39065000500","39049007043"
"8509","39065000500","39081011200"
"8510","39065000500","39151711312"
"8511","39065000500","39151711412"
"8512","39065000600","39049006950"
"8513","39065000600","39049006990"
"8514","39065000600","39049007010"
"8515","39065000600","39049007041"
"8516","39065000600","39049007044"
"8517","39065000700","39035105602"
"8518","39065000700","39035105900"
"8519","39065000700","39049006950"
"8520","39065000700","39049007010"
"8521","39065000700","39049007020"
"8522","39065000700","39051040600"
"8523","39065000700","39071954400"
"8524","39067975600","39035175106"
"8525","39067975600","39035175202"
"8526","39067975600","39035178201"
"8527","39067975600","39093097300"
"8528","39067975600","39117965100"
"8529","39067975600","39117965200"
"8530","39067975600","39117965400"
"8531","39067975700","39035161500"
"8532","39067975700","39093097300"
"8533","39067975700","39093097400"
"8534","39067975700","39117965100"
"8535","39067975700","39117965300"
"8536","39067975700","39117965400"
"8537","39067975700","39117965500"
"8538","39067975800","39003012000"
"8539","39067975800","39035160300"
"8540","39067975800","39035161500"
"8541","39067975800","39035161800"
"8542","39067975800","39049003200"
"8543","39067975800","39117965100"
"8544","39067975800","39117965200"
"8545","39067975900","39003012000"
"8546","39067975900","39035178201"
"8547","39067975900","39117965200"
"8548","39067975900","39117965300"
"8549","39067975900","39117965400"
"8550","39067975900","39117965500"
"8551","39067976000","39117965100"
"8552","39067976000","39117965200"
"8553","39067976000","39117965500"
"8554","39069000100","39049009322"
"8555","39069000100","39057210402"
"8556","39069000100","39113021000"
"8557","39069000100","39119911200"
"8558","39069000100","39149972300"
"8559","39069000100","39169000800"
"8560","39069000100","39169000900"
"8561","39069000200","39049008110"
"8562","39069000200","39087050500"
"8563","39069000200","39137030200"
"8564","39069000200","39149972300"
"8565","39069000200","39153504500"
"8566","39069000200","39165030101"
"8567","39069000200","39165030501"
"8568","39069000200","39169000700"
"8569","39069000200","39169000800"
"8570","39069000200","39169003200"
"8571","39069000300","39119911200"
"8572","39069000300","39137030200"
"8573","39069000300","39149972300"
"8574","39069000400","39049008110"
"8575","39069000400","39113021000"
"8576","39069000400","39119911200"
"8577","39069000400","39137030200"
"8578","39069000400","39153504500"
"8579","39069000500","39001770100"
"8580","39069000500","39049008110"
"8581","39069000500","39057210402"
"8582","39069000500","39061003200"
"8583","39069000500","39137030200"
"8584","39069000500","39149972300"
"8585","39069000600","39045032200"
"8586","39069000600","39049010300"
"8587","39069000600","39113021000"
"8588","39069000600","39137030200"
"8589","39069000700","39001770100"
"8590","39069000700","39045032000"
"8591","39069000700","39045032200"
"8592","39069000700","39113021000"
"8593","39069000700","39119911200"
"8594","39069000700","39149972300"
"8595","39069000700","39153504500"
"8596","39069000700","39169003200"
"8597","39069000700","39169003700"
"8598","39071954400","39035183200"
"8599","39071954400","39059977900"
"8600","39071954400","39061000900"
"8601","39071954400","39125960300"
"8602","39071954500","39035183200"
"8603","39071954500","39035183606"
"8604","39071954500","39057200300"
"8605","39071954500","39059977800"
"8606","39071954500","39059977900"
"8607","39071954600","39057200300"
"8608","39071954600","39059977700"
"8609","39071954600","39059977800"
"8610","39071954600","39061000200"
"8611","39071954600","39061000700"
"8612","39071954600","39061000900"
"8613","39071954600","39113021601"
"8614","39071954600","39113021700"
"8615","39071954600","39125960300"
