"","SOURCE_TRACTID","39175938500","NEIGHBOR_TRACTID"
"6607","39049010500",0,"39151712602"
"6608","39049010500",0,"39151713300"
"6609","39049010500",0,"39155932801"
"6610","39049010601",0,"39147963400"
"6611","39049010601",0,"39151702100"
"6612","39049010601",0,"39153531405"
"6613","39049010601",0,"39155932600"
"6614","39049010602",0,"39141956300"
"6615","39049010602",0,"39151701800"
"6616","39049010602",0,"39151702100"
"6617","39049010602",0,"39151702300"
"6618","39049010602",0,"39155932300"
"6619","39049010602",0,"39155932600"
"6620","39049010700",0,"39153507202"
"6621","39049010700",0,"39153507400"
"6622","39049010700",0,"39153530700"
"6623","39049010700",0,"39173022500"
"6624","39049980000",1,"39001770400"
"6625","39049980000",1,"39001770500"
"6626","39049980000",1,"39145003300"
"6627","39049980000",1,"39155932802"
"6628","39049980000",1,"39167021000"
"6629","39049980000",1,"39169000100"
"6630","39051040100",0,"39049007933"
"6631","39051040100",0,"39049009322"
"6632","39051040100",0,"39169000200"
"6633","39051040100",0,"39169000500"
"6634","39051040100",0,"39169000600"
"6635","39051040100",0,"39169000700"
"6636","39051040200",0,"39049009334"
"6637","39051040200",0,"39161020900"
"6638","39051040200",0,"39169000600"
"6639","39051040300",0,"39049008141"
"6640","39051040300",0,"39049009321"
"6641","39051040300",0,"39049009334"
"6642","39051040300",0,"39161020900"
"6643","39051040300",0,"39169000200"
"6644","39051040300",0,"39169000500"
"6645","39051040300",0,"39169000700"
"6646","39051040400",0,"39161020900"
"6647","39051040400",0,"39169000500"
"6648","39051040400",0,"39169000600"
"6649","39051040500",0,"39049008141"
"6650","39051040500",0,"39119911200"
"6651","39051040500",0,"39161020900"
"6652","39051040500",0,"39163953000"
"6653","39051040500",0,"39163953100"
"6654","39051040500",0,"39169000600"
"6655","39051040500",0,"39169000700"
"6656","39051040600",0,"39119911200"
"6657","39051040600",0,"39163953100"
"6658","39051040600",0,"39163953200"
"6659","39051040600",0,"39169000500"
"6660","39051040700",0,"39163953000"
"6661","39051040700",0,"39169000500"
"6662","39051040800",0,"39087050200"
"6663","39051040800",0,"39087050300"
"6664","39051040800",0,"39087050400"
"6665","39051040800",0,"39119911200"
"6666","39051040800",0,"39163953000"
"6667","39051040800",0,"39169000300"
"6668","39051040900",0,"39119911200"
"6669","39051040900",0,"39163953200"
"6670","39053953500",0,"39115968800"
"6671","39053953500",0,"39115969000"
"6672","39053953500",0,"39153502300"
"6673","39053953500",0,"39153503100"
"6674","39053953600",0,"39061006900"
"6675","39053953600",0,"39089759000"
"6676","39053953600",0,"39115968800"
"6677","39053953600",0,"39151712201"
"6678","39053953600",0,"39153502600"
"6679","39053953600",0,"39153502800"
"6680","39053953700",0,"39089759000"
"6681","39053953700",0,"39153502500"
"6682","39053953700",0,"39153502600"
"6683","39053953700",0,"39153503100"
"6684","39053953700",0,"39153531802"
"6685","39053953700",0,"39153532001"
"6686","39053953800",0,"39153502600"
"6687","39053953800",0,"39153502800"
"6688","39053953800",0,"39153531802"
"6689","39053953800",0,"39153532708"
"6690","39053953900",0,"39153502300"
"6691","39053953900",0,"39153502500"
"6692","39053953900",0,"39153502700"
"6693","39053953900",0,"39153502800"
"6694","39053953900",0,"39153503100"
"6695","39053954000",0,"39153502300"
"6696","39053954000",0,"39153502600"
"6697","39053954100",0,"39151712201"
"6698","39053954100",0,"39153502600"
"6699","39053954100",0,"39153502700"
"6700","39055310100",0,"39049001300"
"6701","39055310100",0,"39049005420"
"6702","39055310100",0,"39139001400"
"6703","39055310100",0,"39139001700"
"6704","39055310100",0,"39139001800"
"6705","39055310200",0,"39035140500"
"6706","39055310200",0,"39049001300"
"6707","39055310200",0,"39049002000"
"6708","39055310200",0,"39049006000"
"6709","39055310200",0,"39049006394"
"6710","39055310600",0,"39049002300"
"6711","39055310600",0,"39049005820"
"6712","39055310600",0,"39063000900"
"6713","39055310600",0,"39153531702"
"6714","39055310700",0,"39049002100"
"6715","39055310700",0,"39049005620"
"6716","39055310700",0,"39049005820"
"6717","39055310700",0,"39153531702"
"6718","39055310800",0,"39049001902"
"6719","39055310800",0,"39049002300"
"6720","39055310800",0,"39049002510"
"6721","39055310800",0,"39049002520"
"6722","39055310800",0,"39049005700"
"6723","39055310900",0,"39049002000"
"6724","39055310900",0,"39049002520"
"6725","39055310900",0,"39049005620"
"6726","39055310900",0,"39049006394"
"6727","39055310900",0,"39061004200"
"6728","39055311000",0,"39035140500"
"6729","39055311000",0,"39049002510"
"6730","39055311000",0,"39049005420"
"6731","39055311000",0,"39049005500"
"6732","39055311000",0,"39049005610"
"6733","39055311300",0,"39049002510"
"6734","39055311300",0,"39049005500"
"6735","39055311300",0,"39049005700"
"6736","39055311300",0,"39049006393"
"6737","39055311400",0,"39049005620"
"6738","39055311400",0,"39049005820"
"6739","39055311400",0,"39049005900"
"6740","39055311400",0,"39061003800"
"6741","39055311400",0,"39061004200"
"6742","39055311500",0,"39049002100"
"6743","39055311500",0,"39049002300"
"6744","39055311500",0,"39049005700"
"6745","39055311500",0,"39049005900"
"6746","39055311500",0,"39095007204"
"6747","39055311500",0,"39095007800"
"6748","39055311600",0,"39049005700"
"6749","39055311600",0,"39049005820"
"6750","39055311600",0,"39061003900"
"6751","39055311600",0,"39061004100"
"6752","39055311600",0,"39095007204"
"6753","39055311700",0,"39049005900"
"6754","39055311700",0,"39061004100"
"6755","39055311700",0,"39095007204"
"6756","39055311700",0,"39095007205"
"6757","39055311800",0,"39049005900"
"6758","39055311800",0,"39061003800"
"6759","39055311800",0,"39061003900"
"6760","39055311800",0,"39095007205"
"6761","39055311800",0,"39095008800"
"6762","39055311800",0,"39099812900"
"6763","39055311900",0,"39049005700"
"6764","39055311900",0,"39049006393"
"6765","39055311900",0,"39061004100"
"6766","39055311900",0,"39085202600"
"6767","39055312000",0,"39049005810"
"6768","39055312000",0,"39061003800"
"6769","39055312000",0,"39061004200"
"6770","39055312000",0,"39085202800"
"6771","39055312100",0,"39007000300"
"6772","39055312100",0,"39049005500"
"6773","39055312100",0,"39049005610"
"6774","39055312100",0,"39049006393"
"6775","39055312100",0,"39095009500"
"6776","39055312201",0,"39049001902"
"6777","39055312201",0,"39049002510"
"6778","39055312201",0,"39049005620"
"6779","39055312201",0,"39049006394"
"6780","39055312202",0,"39049002520"
"6781","39055312202",0,"39049005620"
"6782","39055312202",0,"39049006394"
"6783","39055312202",0,"39129021402"
"6784","39055312202",0,"39135400100"
"6785","39055312202",0,"39153531702"
"6786","39055312203",0,"39049001902"
"6787","39055312203",0,"39049002510"
"6788","39055312203",0,"39049002520"
"6789","39055312203",0,"39049005420"
"6790","39055312203",0,"39129021402"
"6791","39055312203",0,"39139001400"
"6792","39055312300",0,"39049002000"
"6793","39055312300",0,"39049005610"
"6794","39055312300",0,"39049005810"
"6795","39055312300",0,"39061004200"
"6796","39055312400",0,"39007000300"
"6797","39055312400",0,"39049002000"
"6798","39055312400",0,"39049005500"
"6799","39055312400",0,"39049005810"
"6800","39057200101",0,"39045031400"
"6801","39057200101",0,"39045032800"
"6802","39057200101",0,"39049000820"
"6803","39057200101",0,"39049001000"
"6804","39057200103",0,"39045031200"
"6805","39057200103",0,"39045032600"
"6806","39057200103",0,"39045032800"
"6807","39057200103",0,"39045033000"
"6808","39057200103",0,"39047925800"
"6809","39057200103",0,"39047925900"
"6810","39057200103",0,"39049000820"
"6811","39057200104",0,"39017010104"
"6812","39057200104",0,"39023002403"
"6813","39057200104",0,"39029950500"
"6814","39057200104",0,"39029950700"
"6815","39057200104",0,"39035104400"
"6816","39057200104",0,"39045031200"
"6817","39057200104",0,"39045031400"
"6818","39057200104",0,"39045032702"
"6819","39057200104",0,"39045033000"
"6820","39057200104",0,"39049001000"
"6821","39057200104",0,"39049001110"
"6822","39057200300",0,"39045032600"
"6823","39057200300",0,"39045032701"
"6824","39057200300",0,"39045032702"
"6825","39057200300",0,"39049001110"
"6826","39057200300",0,"39139003001"
"6827","39057200400",0,"39045031300"
"6828","39057200400",0,"39045032702"
"6829","39057200400",0,"39049001110"
"6830","39057200500",0,"39045031300"
"6831","39057200500",0,"39045031400"
"6832","39057200500",0,"39045032600"
"6833","39057200500",0,"39045032701"
"6834","39057200500",0,"39045032800"
"6835","39057200500",0,"39049000820"
"6836","39057200500",0,"39049001110"
"6837","39057200600",0,"39045031200"
"6838","39057200600",0,"39045031400"
"6839","39057200600",0,"39045032600"
"6840","39057200600",0,"39045032702"
"6841","39057200600",0,"39049001000"
"6842","39057200700",0,"39045031200"
"6843","39057200700",0,"39045032702"
"6844","39057200700",0,"39045032800"
"6845","39057200700",0,"39049000820"
"6846","39057200900",0,"39045031300"
"6847","39057200900",0,"39045032702"
"6848","39057200900",0,"39045032800"
"6849","39057200900",0,"39047925900"
"6850","39057200900",0,"39049000730"
"6851","39057200900",0,"39049001000"
"6852","39057200900",0,"39049001121"
"6853","39057200900",0,"39139003001"
"6854","39057210100",0,"39017015000"
"6855","39057210100",0,"39035104600"
"6856","39057210100",0,"39047925800"
"6857","39057210100",0,"39047926000"
"6858","39057210100",0,"39049000820"
"6859","39057210100",0,"39049001000"
"6860","39057210100",0,"39049001110"
"6861","39057210200",0,"39017015100"
"6862","39057210200",0,"39045033000"
"6863","39057210200",0,"39047925800"
"6864","39057210200",0,"39047926100"
"6865","39057210200",0,"39047926200"
"6866","39057210300",0,"39017011109"
"6867","39057210300",0,"39017015100"
"6868","39057210300",0,"39033974600"
"6869","39057210300",0,"39045033100"
"6870","39057210300",0,"39047926000"
"6871","39057210300",0,"39047926200"
"6872","39057210300",0,"39049000920"
"6873","39057210401",0,"39033974800"
"6874","39057210401",0,"39035102900"
"6875","39057210401",0,"39045033100"
"6876","39057210401",0,"39047926300"
"6877","39057210401",0,"39049000920"
"6878","39057210402",0,"39033974600"
"6879","39057210402",0,"39033974700"
"6880","39057210402",0,"39045033100"
"6881","39057210402",0,"39047926100"
"6882","39057210402",0,"39049000910"
"6883","39057210500",0,"39047925900"
"6884","39057210500",0,"39047926100"
"6885","39057210500",0,"39047926200"
"6886","39057210500",0,"39047926300"
"6887","39057210500",0,"39049000410"
"6888","39057210500",0,"39049000420"
"6889","39057210500",0,"39049000500"
"6890","39057210500",0,"39049000910"
"6891","39057210500",0,"39049000920"
"6892","39057210601",0,"39045033000"
"6893","39057210601",0,"39047925900"
"6894","39057210601",0,"39047926000"
"6895","39057210601",0,"39047926200"
"6896","39057210601",0,"39049001000"
"6897","39057210602",0,"39045033100"
"6898","39057210602",0,"39047925800"
"6899","39057210602",0,"39047925900"
"6900","39057210602",0,"39047926000"
"6901","39057210602",0,"39047926100"
"6902","39057210603",0,"39045032600"
"6903","39057210603",0,"39045033100"
"6904","39057210603",0,"39047925800"
"6905","39057210603",0,"39047926200"
"6906","39057210603",0,"39049000420"
"6907","39057210603",0,"39049000730"
"6908","39057210603",0,"39049001000"
"6909","39057220100",0,"39033975200"
"6910","39057220100",0,"39035102900"
"6911","39057220100",0,"39035104100"
"6912","39057220100",0,"39035104800"
"6913","39057220100",0,"39045033100"
"6914","39057220100",0,"39047926400"
"6915","39057220100",0,"39049000330"
"6916","39057220100",0,"39049000410"
"6917","39057220100",0,"39049000910"
"6918","39057220100",0,"39113003403"
"6919","39057220200",0,"39033975200"
"6920","39057220200",0,"39035101101"
"6921","39057220200",0,"39047926300"
"6922","39057230100",0,"39047926300"
"6923","39057230100",0,"39049000110"
"6924","39057230100",0,"39049000410"
"6925","39057230100",0,"39049000600"
"6926","39057230100",0,"39049000810"
"6927","39057230100",0,"39113003403"
"6928","39057230100",0,"39113021200"
"6929","39057240100",0,"39045033100"
"6930","39057240100",0,"39047925900"
"6931","39057240100",0,"39049000500"
"6932","39057240100",0,"39049000600"
"6933","39057240100",0,"39049000710"
"6934","39057240100",0,"39049000730"
"6935","39057240200",0,"39045033100"
"6936","39057240200",0,"39049000410"
"6937","39057240200",0,"39049000420"
"6938","39057240200",0,"39049000600"
"6939","39057240301",0,"39045033100"
"6940","39057240301",0,"39047926300"
"6941","39057240301",0,"39049000330"
"6942","39057240301",0,"39049000500"
"6943","39057240301",0,"39049000600"
"6944","39057240302",0,"39049000330"
"6945","39057240302",0,"39049000410"
"6946","39057240302",0,"39049000420"
"6947","39057240302",0,"39049000500"
"6948","39057240302",0,"39049000730"
"6949","39057240302",0,"39049000810"
"6950","39057240500",0,"39049000420"
"6951","39057240500",0,"39049000730"
"6952","39057240600",0,"39045032600"
"6953","39057240600",0,"39047925900"
"6954","39057240600",0,"39049000210"
"6955","39057240600",0,"39049000320"
"6956","39057240600",0,"39049000420"
"6957","39057240600",0,"39049000600"
"6958","39057240600",0,"39049000710"
"6959","39057240600",0,"39049000810"
"6960","39057240600",0,"39049001121"
"6961","39057240700",0,"39049000110"
"6962","39057240700",0,"39049000320"
"6963","39057240700",0,"39049000330"
"6964","39057240700",0,"39049000600"
"6965","39057240700",0,"39049000730"
"6966","39057255000",0,"39049001121"
"6967","39057260100",0,"39041010520"
"6968","39057260100",0,"39049000310"
"6969","39057260100",0,"39049000320"
"6970","39057260100",0,"39049000730"
"6971","39057260100",0,"39049001121"
"6972","39057260100",0,"39123050302"
"6973","39057260100",0,"39125960300"
"6974","39057260100",0,"39139002600"
"6975","39057270100",0,"39049000110"
"6976","39057270100",0,"39049000210"
"6977","39057270100",0,"39049000320"
"6978","39057270100",0,"39125960300"
"6979","39057280101",0,"39049000110"
"6980","39057280101",0,"39049000210"
"6981","39057280101",0,"39049000310"
"6982","39057280101",0,"39049000730"
"6983","39057280101",0,"39049000810"
"6984","39057280102",0,"39049000310"
"6985","39057280102",0,"39049000320"
"6986","39057280102",0,"39049000330"
"6987","39057280102",0,"39049000810"
"6988","39057280102",0,"39113021200"
"6989","39057280102",0,"39113021602"
"6990","39057280102",0,"39125960300"
"6991","39057280200",0,"39045032600"
"6992","39057280200",0,"39049000210"
"6993","39057280200",0,"39049000220"
"6994","39057280200",0,"39049000730"
"6995","39057280200",0,"39123050302"
"6996","39057280200",0,"39135440100"
"6997","39057280200",0,"39139003001"
"6998","39057280300",0,"39023002403"
"6999","39057280300",0,"39029950700"
"7000","39057280300",0,"39035104600"
"7001","39057280300",0,"39045031300"
"7002","39057280300",0,"39045032701"
"7003","39057280300",0,"39045032702"
"7004","39057280300",0,"39045033000"
"7005","39057280300",0,"39049000820"
"7006","39057280300",0,"39129021600"
"7007","39057280300",0,"39139003001"
"7008","39059977100",0,"39003011600"
"7009","39059977100",0,"39003011900"
"7010","39059977100",0,"39003012700"
"7011","39059977100",0,"39005970300"
"7012","39059977100",0,"39035156101"
"7013","39059977100",0,"39035156102"
"7014","39059977100",0,"39049001810"
"7015","39059977100",0,"39049002600"
"7016","39059977100",0,"39049002760"
"7017","39059977100",0,"39049002770"
"7018","39059977100",0,"39117965200"
"7019","39059977200",0,"39035155101"
"7020","39059977200",0,"39035156101"
"7021","39059977200",0,"39049002710"
"7022","39059977200",0,"39049002730"
"7023","39059977200",0,"39049002740"
"7024","39059977200",0,"39049002760"
"7025","39059977200",0,"39049003000"
"7026","39059977200",0,"39049008720"
"7027","39059977200",0,"39049009250"
"7028","39059977200",0,"39113100302"
"7029","39059977200",0,"39113160100"
"7030","39059977300",0,"39049002600"
"7031","39059977300",0,"39049002730"
"7032","39059977300",0,"39049002740"
"7033","39059977300",0,"39049002750"
"7034","39059977300",0,"39049002800"
"7035","39059977300",0,"39049002900"
"7036","39059977400",0,"39049002600"
"7037","39059977400",0,"39049002710"
"7038","39059977400",0,"39049002750"
"7039","39059977400",0,"39049002760"
"7040","39059977400",0,"39049002900"
"7041","39059977500",0,"39049002710"
"7042","39059977500",0,"39049002730"
"7043","39059977500",0,"39049002750"
"7044","39059977600",0,"39049002710"
"7045","39059977600",0,"39049002730"
"7046","39059977600",0,"39049002760"
"7047","39059977600",0,"39049002800"
"7048","39059977600",0,"39049002900"
"7049","39059977700",0,"39049002600"
"7050","39059977700",0,"39049002730"
"7051","39059977700",0,"39049002750"
"7052","39059977700",0,"39049002770"
"7053","39059977700",0,"39049003000"
"7054","39059977800",0,"39049001810"
"7055","39059977800",0,"39049002740"
"7056","39059977800",0,"39049002760"
"7057","39059977800",0,"39049002800"
"7058","39059977800",0,"39049003000"
"7059","39059977900",0,"39049002710"
"7060","39059977900",0,"39049002740"
"7061","39059977900",0,"39049002750"
"7062","39059977900",0,"39049002770"
"7063","39059978000",0,"39049001810"
"7064","39059978000",0,"39049001901"
"7065","39059978000",0,"39049002600"
"7066","39059978000",0,"39049002710"
"7067","39059978000",0,"39049002770"
"7068","39059978000",0,"39049002800"
"7069","39059978000",0,"39049008812"
"7070","39059978000",0,"39049009250"
"7071","39061000200",0,"39113100101"
"7072","39061000200",0,"39113100102"
"7073","39061000200",0,"39113100201"
"7074","39061000200",0,"39113115002"
"7075","39061000700",0,"39035182103"
"7076","39061000700",0,"39035183603"
"7077","39061000700",0,"39035185103"
"7078","39061000700",0,"39113100102"
"7079","39061000700",0,"39113100201"
"7080","39061000700",0,"39113120101"
"7081","39061000900",0,"39035178205"
"7082","39061000900",0,"39035183603"
"7083","39061000900",0,"39035186202"
"7084","39061000900",0,"39113100201"
"7085","39061001000",0,"39035178205"
"7086","39061001000",0,"39035182103"
"7087","39061001000",0,"39035185103"
"7088","39061001000",0,"39035188107"
"7089","39061001100",0,"39035178205"
"7090","39061001100",0,"39035183603"
"7091","39061001100",0,"39035192300"
"7092","39061001100",0,"39113115011"
"7093","39061001100",0,"39113120101"
"7094","39061001600",0,"39035182103"
"7095","39061001600",0,"39035188107"
"7096","39061001600",0,"39049008322"
"7097","39061001600",0,"39049008730"
"7098","39061001600",0,"39113115002"
"7099","39061001700",0,"39035183603"
"7100","39061001700",0,"39035186202"
"7101","39061001700",0,"39035192300"
"7102","39061001700",0,"39049007931"
"7103","39061001700",0,"39049008161"
"7104","39061001700",0,"39049008322"
"7105","39061001800",0,"39035185103"
"7106","39061001800",0,"39035188107"
"7107","39061001800",0,"39049007710"
"7108","39061001800",0,"39049007931"
"7109","39061001800",0,"39113115011"
"7110","39061001900",0,"39049007492"
"7111","39061001900",0,"39061005900"
"7112","39061001900",0,"39113115011"
"7113","39061001900",0,"39113120101"
"7114","39061001900",0,"39113125000"
"7115","39061002000",0,"39035195700"
"7116","39061002000",0,"39061005900"
"7117","39061002000",0,"39061020404"
"7118","39061002000",0,"39113125000"
"7119","39061002200",0,"39035192300"
"7120","39061002200",0,"39049007931"
"7121","39061002200",0,"39061004000"
"7122","39061002200",0,"39113115011"
"7123","39061002300",0,"39035188107"
"7124","39061002300",0,"39035192300"
"7125","39061002300",0,"39049007710"
"7126","39061002300",0,"39049008161"
"7127","39061002300",0,"39061004000"
"7128","39061002500",0,"39035188107"
"7129","39061002500",0,"39049007931"
"7130","39061002500",0,"39049008322"
"7131","39061002500",0,"39049009372"
"7132","39061002500",0,"39061004000"
"7133","39061002600",0,"39035186202"
"7134","39061002600",0,"39035188107"
"7135","39061002600",0,"39049008161"
"7136","39061002600",0,"39049008730"
"7137","39061002600",0,"39049009331"
"7138","39061002600",0,"39049009372"
"7139","39061002700",0,"39035186202"
"7140","39061002700",0,"39049008322"
"7141","39061002700",0,"39049009220"
"7142","39061002700",0,"39049009331"
"7143","39061002700",0,"39113115002"
"7144","39061002800",0,"39049008730"
"7145","39061002800",0,"39049009331"
"7146","39061002800",0,"39113040302"
"7147","39061002800",0,"39113040303"
"7148","39061002800",0,"39113060200"
"7149","39061002800",0,"39113060300"
"7150","39061002800",0,"39113100101"
"7151","39061002800",0,"39113115002"
"7152","39061002800",0,"39167020300"
"7153","39061002900",0,"39049008322"
"7154","39061002900",0,"39049008730"
"7155","39061002900",0,"39049009220"
"7156","39061002900",0,"39049009372"
"7157","39061002900",0,"39113040303"
"7158","39061003000",0,"39049008161"
"7159","39061003000",0,"39049008322"
"7160","39061003000",0,"39049009331"
"7161","39061003000",0,"39049009420"
"7162","39061003000",0,"39061004000"
"7163","39061003000",0,"39113040203"
"7164","39061003000",0,"39113040204"
"7165","39061003000",0,"39113040303"
"7166","39061003200",0,"39049009372"
"7167","39061003200",0,"39061004000"
"7168","39061003200",0,"39113040203"
"7169","39061003200",0,"39113115012"
"7170","39061003300",0,"39049007710"
"7171","39061003300",0,"39049007931"
"7172","39061003300",0,"39049008161"
"7173","39061003300",0,"39049009372"
"7174","39061003300",0,"39049009420"
"7175","39061003300",0,"39113115012"
"7176","39061003600",0,"39061005900"
"7177","39061003600",0,"39061007200"
"7178","39061003600",0,"39061008300"
"7179","39061003600",0,"39061010300"
"7180","39061003600",0,"39113115011"
"7181","39061003600",0,"39113115012"
"7182","39061003700",0,"39035195700"
"7183","39061003700",0,"39049007492"
"7184","39061003700",0,"39061004900"
"7185","39061003700",0,"39061010300"
"7186","39061003700",0,"39061020404"
"7187","39061003700",0,"39113115011"
"7188","39061003800",0,"39061004900"
"7189","39061003800",0,"39061008300"
"7190","39061003800",0,"39061009700"
"7191","39061003800",0,"39061022601"
"7192","39061003800",0,"39101010202"
"7193","39061003800",0,"39113040103"
"7194","39061003800",0,"39113115012"
"7195","39061003900",0,"39061004900"
"7196","39061003900",0,"39061007200"
"7197","39061003900",0,"39061009700"
"7198","39061003900",0,"39061010300"
"7199","39061004000",0,"39061007200"
"7200","39061004000",0,"39061008300"
"7201","39061004000",0,"39061010300"
"7202","39061004000",0,"39061021504"
"7203","39061004000",0,"39061022601"
"7204","39061004000",0,"39085204302"
"7205","39061004000",0,"39085205701"
"7206","39061004100",0,"39061004900"
"7207","39061004100",0,"39061005900"
"7208","39061004100",0,"39061008300"
"7209","39061004100",0,"39061009700"
"7210","39061004100",0,"39061020404"
"7211","39061004100",0,"39085204302"
"7212","39061004200",0,"39049007492"
"7213","39061004200",0,"39061005900"
"7214","39061004200",0,"39061010300"
"7215","39061004200",0,"39085204302"
"7216","39061004200",0,"39113125000"
"7217","39061004500",0,"39113050502"
"7218","39061004500",0,"39113050504"
"7219","39061004500",0,"39113080400"
"7220","39061004500",0,"39157021300"
"7221","39061004500",0,"39159050301"
"7222","39061004602",0,"39113050402"
"7223","39061004602",0,"39113050503"
"7224","39061004602",0,"39113080400"
"7225","39061004602",0,"39113090800"
"7226","39061004602",0,"39157021300"
"7227","39061004602",0,"39165032007"
"7228","39061004603",0,"39113050502"
"7229","39061004603",0,"39157021300"
"7230","39061004603",0,"39165032007"
"7231","39061004604",0,"39113050502"
"7232","39061004604",0,"39113080400"
"7233","39061004604",0,"39157020200"
"7234","39061004604",0,"39165030200"
"7235","39061004605",0,"39113050402"
"7236","39061004605",0,"39113050502"
"7237","39061004605",0,"39113050504"
"7238","39061004605",0,"39113090800"
"7239","39061004605",0,"39157020200"
"7240","39061004701",0,"39061021101"
"7241","39061004701",0,"39085204302"
"7242","39061004701",0,"39113050504"
"7243","39061004701",0,"39113125000"
"7244","39061004702",0,"39055311900"
"7245","39061004702",0,"39061020742"
"7246","39061004702",0,"39061021101"
"7247","39061004702",0,"39113050402"
"7248","39061004702",0,"39113080400"
"7249","39061004702",0,"39113125000"
"7250","39061004702",0,"39155933002"
"7251","39061004702",0,"39157020200"
"7252","39061004800",0,"39055311900"
"7253","39061004800",0,"39061020742"
"7254","39061004800",0,"39085204302"
"7255","39061004800",0,"39087050100"
"7256","39061004800",0,"39113050504"
"7257","39061004800",0,"39113090600"
"7258","39061004900",0,"39061009700"
"7259","39061004900",0,"39061010300"
"7260","39061004900",0,"39061020404"
"7261","39061004900",0,"39061020742"
"7262","39061004900",0,"39061021101"
"7263","39061004900",0,"39085205701"
"7264","39061004900",0,"39087050100"
"7265","39061004900",0,"39113125000"
"7266","39061005000",0,"39061009700"
"7267","39061005000",0,"39061021504"
"7268","39061005000",0,"39085204302"
"7269","39061005000",0,"39087050100"
"7270","39061005000",0,"39087051100"
"7271","39061005100",0,"39061021101"
"7272","39061005100",0,"39085204302"
"7273","39061005100",0,"39085205701"
"7274","39061005100",0,"39113090600"
"7275","39061005100",0,"39113090700"
"7276","39061005200",0,"39057210500"
"7277","39061005200",0,"39061021504"
"7278","39061005200",0,"39085205701"
"7279","39061005200",0,"39089752500"
"7280","39061005200",0,"39113090700"
"7281","39061005301",0,"39087050100"
"7282","39061005301",0,"39087051100"
"7283","39061005301",0,"39089752500"
"7284","39061005301",0,"39113090600"
"7285","39061005302",0,"39055311900"
"7286","39061005302",0,"39061021101"
"7287","39061005302",0,"39087050100"
"7288","39061005302",0,"39089752500"
"7289","39061005302",0,"39089755300"
"7290","39061005302",0,"39089758600"
"7291","39061005302",0,"39113090700"
"7292","39061005400",0,"39035106600"
"7293","39061005400",0,"39057200300"
"7294","39061005400",0,"39087051100"
"7295","39061005400",0,"39089755300"
"7296","39061005400",0,"39099802701"
"7297","39061005400",0,"39113090600"
"7298","39061005400",0,"39113090700"
"7299","39061005500",0,"39035106600"
"7300","39061005500",0,"39051040700"
"7301","39061005500",0,"39055310600"
"7302","39061005500",0,"39089752500"
"7303","39061005500",0,"39089758600"
"7304","39061005500",0,"39099810300"
"7305","39061005500",0,"39113050600"
"7306","39061005500",0,"39113090600"
"7307","39061005600",0,"39055311900"
"7308","39061005600",0,"39089755300"
"7309","39061005600",0,"39113050600"
"7310","39061005600",0,"39113090600"
"7311","39061005600",0,"39155933002"
"7312","39061005701",0,"39035161700"
"7313","39061005701",0,"39099802701"
"7314","39061005701",0,"39099810300"
"7315","39061005701",0,"39099811500"
"7316","39061005701",0,"39113050303"
"7317","39061005702",0,"39035106600"
"7318","39061005702",0,"39057200300"
"7319","39061005702",0,"39085200300"
"7320","39061005702",0,"39089752500"
"7321","39061005702",0,"39091004500"
"7322","39061005702",0,"39099810300"
"7323","39061005702",0,"39099811500"
"7324","39061005800",0,"39035106600"
"7325","39061005800",0,"39051040700"
"7326","39061005800",0,"39089755300"
"7327","39061005800",0,"39091004500"
"7328","39061005800",0,"39099802701"
"7329","39061005800",0,"39113050303"
"7330","39061005900",0,"39035161700"
"7331","39061005900",0,"39085200300"
"7332","39061005900",0,"39091004500"
"7333","39061005900",0,"39099802701"
"7334","39061005900",0,"39099813400"
"7335","39061005900",0,"39113120102"
"7336","39061006000",0,"39035111800"
"7337","39061006000",0,"39035153106"
"7338","39061006000",0,"39049009720"
"7339","39061006000",0,"39099812400"
"7340","39061006000",0,"39113021800"
"7341","39061006000",0,"39173022100"
"7342","39061006100",0,"39003012400"
"7343","39061006100",0,"39035111800"
"7344","39061006100",0,"39049009720"
"7345","39061006100",0,"39101000400"
"7346","39061006100",0,"39113070201"
"7347","39061006100",0,"39113070400"
"7348","39061006100",0,"39113120102"
"7349","39061006300",0,"39085200300"
"7350","39061006300",0,"39099811500"
"7351","39061006300",0,"39101000400"
"7352","39061006300",0,"39101010202"
"7353","39061006300",0,"39113120102"
"7354","39061006400",0,"39085202700"
"7355","39061006400",0,"39099812400"
"7356","39061006400",0,"39099813400"
"7357","39061006400",0,"39101010202"
"7358","39061006400",0,"39113070400"
"7359","39061006400",0,"39113120102"
"7360","39061006500",0,"39061007200"
"7361","39061006500",0,"39061021702"
"7362","39061006500",0,"39061022601"
"7363","39061006500",0,"39085202700"
"7364","39061006500",0,"39099813400"
"7365","39061006500",0,"39101000400"
"7366","39061006500",0,"39113040103"
"7367","39061006500",0,"39113040201"
"7368","39061006600",0,"39061007200"
"7369","39061006600",0,"39101010202"
"7370","39061006600",0,"39113040201"
"7371","39061006600",0,"39113115012"
"7372","39061006800",0,"39085202700"
"7373","39061006800",0,"39101010202"
"7374","39061006800",0,"39113040103"
"7375","39061006800",0,"39113040203"
"7376","39061006800",0,"39113040204"
"7377","39061006800",0,"39113115012"
"7378","39061006900",0,"39049009372"
"7379","39061006900",0,"39049009420"
"7380","39061006900",0,"39113040201"
"7381","39061006900",0,"39113040204"
