"Geography","fips_county","fips_tract","Population","White","Black","Asian","NHPI","AIAN","Two or More Races","Other","district"
"39113090304","113","090304",6583,5230,823,190,1,21,230,88,12
"39113090600","113","090600",3556,3129,259,44,1,7,97,19,12
"39113090700","113","090700",1437,1297,54,17,4,5,31,29,10
"39113090800","113","090800",1334,1252,37,13,0,5,20,7,10
"39113090900","113","090900",3537,3298,114,37,0,8,65,15,10
"39113091000","113","091000",2550,2403,68,16,0,6,43,14,10
"39113091100","113","091100",3013,2313,361,85,2,24,155,73,9
"39113100101","113","100101",6313,4719,1110,177,4,19,223,61,12
"39113100102","113","100102",5787,4488,832,212,10,14,161,70,12
"39113100201","113","100201",4593,3652,599,92,2,13,169,66,12
"39113100202","113","100202",2575,1933,455,79,2,3,88,15,12
"39113100203","113","100203",4828,3934,556,96,3,12,193,34,12
"39113100301","113","100301",4426,3628,464,95,1,16,180,42,12
"39113100302","113","100302",3243,2680,330,51,4,4,141,33,12
"39113100400","113","100400",4759,3909,491,142,4,20,165,28,12
"39113110100","113","110100",1317,1275,13,10,0,5,12,2,12
"39113110201","113","110201",4614,4256,174,100,0,13,61,10,12
"39113110202","113","110202",3047,2555,349,33,3,6,73,28,12
"39113115002","113","115002",4073,3857,88,31,2,8,56,31,12
"39113115011","113","115011",5465,5126,110,48,1,9,125,46,12
"39113115012","113","115012",5416,4739,383,133,0,2,141,18,12
"39113120101","113","120101",5293,4183,883,50,3,4,139,31,12
"39113120102","113","120102",4736,3575,939,91,0,10,102,19,12
"39113120103","113","120103",3009,2064,763,42,0,8,93,39,12
"39113125000","113","125000",6306,5892,238,40,1,10,109,16,12
"39113125101","113","125101",7161,5850,960,160,1,10,141,39,12
"39113125102","113","125102",6262,5315,673,55,9,13,160,37,12
"39113130101","113","130101",2474,2404,16,3,0,5,31,15,12
"39113130102","113","130102",6406,6246,20,53,0,14,57,16,12
"39113140100","113","140100",5999,5853,28,17,0,11,87,3,12
"39113150100","113","150100",6335,6152,54,17,0,9,96,7,12
"39113160100","113","160100",1906,1887,4,4,0,3,6,2,12
"39113165000","113","165000",6523,6360,66,28,1,11,48,9,12
"39113165100","113","165100",2687,166,2416,6,1,3,63,32,12
"39113165200","113","165200",1669,639,921,20,1,3,51,34,12
"39113980000","113","980000",0,0,0,0,0,0,0,0,9
"39115968800","115","968800",3296,3190,28,1,0,11,62,4,14
"39115968900","115","968900",4007,3699,125,9,0,19,140,15,14
"39115969000","115","969000",4271,4134,48,4,0,8,72,5,14
"39115969100","115","969100",3480,3007,231,3,0,14,216,9,14
"39117965000","117","965000",4292,4198,17,16,0,8,43,10,4
"39117965100","117","965100",4643,4547,16,12,0,10,52,6,4
"39117965200","117","965200",7089,6918,22,16,3,5,111,14,4
"39117965300","117","965300",6321,6208,11,13,1,4,66,18,16
"39117965400","117","965400",6115,5960,27,17,3,6,92,10,4
"39117965500","117","965500",6367,6194,28,14,2,12,90,27,16
"39119911000","119","911000",4565,4467,25,9,0,1,59,4,15
"39119911100","119","911100",5879,5665,63,12,3,2,130,4,15
"39119911200","119","911200",6644,6434,68,19,0,9,109,5,15
"39119911300","119","911300",5938,5798,41,7,0,14,69,9,15
"39119911400","119","911400",3804,3057,462,6,0,22,231,26,15
"39119911500","119","911500",4985,4583,184,35,0,10,158,15,15
"39119911600","119","911600",5965,5636,128,67,2,17,104,11,15
"39119911700","119","911700",3375,3152,132,14,0,12,55,10,15
"39119911800","119","911800",3241,2717,350,20,1,9,129,15,15
"39119911900","119","911900",2869,2557,206,6,0,3,93,4,15
"39119912000","119","912000",3138,2846,134,3,1,11,140,3,15
"39119912100","119","912100",3748,2812,638,2,0,16,240,40,15
"39119912200","119","912200",3586,2881,472,6,0,22,198,7,15
"39119912300","119","912300",4289,4091,107,3,1,6,78,3,15
"39119912400","119","912400",4256,4143,45,8,0,9,48,3,15
"39119912500","119","912500",4871,4770,34,5,1,3,52,6,15
"39119912600","119","912600",3322,3248,21,7,1,7,32,6,15
"39119912700","119","912700",5533,5265,99,23,4,5,120,17,15
"39119912800","119","912800",6066,5898,47,35,1,9,65,11,15
"39121968300","121","968300",4051,3985,4,10,0,10,36,6,15
"39121968400","121","968400",7384,6929,363,9,2,28,42,11,15
"39121968500","121","968500",3210,3158,1,1,1,4,37,8,15
"39123050100","123","050100",633,627,0,2,0,2,2,0,5
"39123050201","123","050201",1906,1849,7,18,1,1,19,11,5
"39123050202","123","050202",1692,1667,9,4,0,2,10,0,5
"39123050301","123","050301",2867,2784,30,1,0,11,29,12,5
"39123050302","123","050302",2301,2263,9,7,0,2,11,9,5
"39123050500","123","050500",3213,2989,72,9,0,0,79,64,5
"39123050600","123","050600",3293,3051,97,5,1,8,82,49,5
"39123050700","123","050700",3450,3360,13,5,1,5,49,17,5
"39123050800","123","050800",4056,3964,7,8,0,3,43,31,5
"39123050900","123","050900",5659,5492,22,12,2,11,79,41,5
"39123051000","123","051000",5058,4853,11,19,2,12,64,97,5
"39123051100","123","051100",3780,3687,14,13,0,6,36,24,5
"39123051200","123","051200",3520,3382,33,13,0,4,52,36,5
"39125960100","125","960100",3123,3002,20,10,0,14,38,39,6
"39125960200","125","960200",4339,4197,27,7,0,9,69,30,6
"39125960300","125","960300",4219,4045,30,7,2,20,57,58,6
"39125960400","125","960400",4100,3780,90,11,0,13,101,105,6
"39125960500","125","960500",3833,3743,6,3,0,9,48,24,6
"39127965800","127","965800",7221,7029,11,10,0,25,132,14,15
"39127965900","127","965900",6975,6833,25,11,2,22,67,15,14
"39127966000","127","966000",5032,4958,8,4,1,7,45,9,14
"39127966100","127","966100",4607,4526,11,0,0,9,61,0,14
"39127966200","127","966200",6073,5961,24,7,3,10,61,7,14
"39127966300","127","966300",6150,5983,14,5,1,14,126,7,14
"39129020100","129","020100",1825,1738,35,9,0,5,24,14,13
"39129020200","129","020200",2645,2518,51,0,1,4,68,3,13
"39129020310","129","020310",4820,4648,55,21,1,8,76,11,13
"39129020320","129","020320",3447,3264,101,25,2,5,39,11,13
"39129020400","129","020400",2722,2627,24,7,0,4,39,21,13
"39129021100","129","021100",7559,7395,45,26,0,8,69,16,13
"39129021200","129","021200",7593,7327,66,37,2,28,124,9,13
"39129021300","129","021300",3598,2203,1351,13,0,1,1,29,13
"39129021401","129","021401",3366,3300,11,4,0,0,50,1,13
"39129021402","129","021402",6335,6071,81,57,0,25,81,20,13
"39129021500","129","021500",3267,3207,11,1,0,5,36,7,13
"39129021600","129","021600",3555,3482,17,7,5,9,30,5,13
"39129021700","129","021700",4966,4875,33,5,0,6,38,9,13
"39131952200","131","952200",5757,5490,94,2,1,30,130,10,14
"39131952300","131","952300",5497,5319,47,12,1,15,100,3,14
"39131952400","131","952400",3330,3212,24,18,2,9,62,3,14
"39131952500","131","952500",3744,3601,43,11,0,26,47,16,14
"39131952600","131","952600",5918,5746,35,11,0,41,74,11,13
"39131952700","131","952700",4463,4361,15,1,0,29,56,1,14
"39133600102","133","600102",3817,3581,124,51,0,8,44,9,8
"39133600103","133","600103",5473,5374,28,10,1,7,44,9,8
"39133600200","133","600200",5854,5776,17,13,1,6,34,7,8
"39133600301","133","600301",8894,8223,328,213,2,11,96,21,2
"39133600302","133","600302",6654,6372,139,81,4,2,53,3,2
"39133600401","133","600401",6695,5451,847,233,1,11,122,30,2
"39133600402","133","600402",4668,4295,203,83,1,9,66,11,2
"39133600403","133","600403",4842,4473,220,38,2,7,100,2,2
"39133600500","133","600500",5670,5460,88,21,1,8,80,12,2
"39133600602","133","600602",2843,2769,14,5,0,4,44,7,8
"39133600603","133","600603",4074,3835,125,6,0,4,87,17,8
"39133600703","133","600703",1799,1765,8,0,0,4,17,5,2
"39133600704","133","600704",1744,1717,5,2,0,3,17,0,8
"39133600705","133","600705",2586,2546,1,9,0,1,26,3,2
"39133600706","133","600706",2919,2852,24,5,0,10,26,2,2
"39133600800","133","600800",3409,3110,167,16,0,7,92,17,2
"39133600901","133","600901",4100,3475,444,8,2,14,139,18,2
"39133600902","133","600902",5505,5125,228,18,0,6,102,26,2
"39133601000","133","601000",2613,2264,248,20,1,8,70,2,2
"39133601100","133","601100",5306,5128,65,7,0,33,71,2,2
"39133601200","133","601200",4930,4345,260,156,5,8,136,20,2
"39133601300","133","601300",6899,5597,895,140,2,11,238,16,2
"39133601400","133","601400",4584,3834,417,146,1,11,163,12,2
"39133601501","133","601501",2118,1925,91,38,2,4,43,15,2
"39133601502","133","601502",7117,5820,747,314,6,11,167,52,2
"39133601503","133","601503",4402,3597,356,308,1,5,114,21,2
"39133601600","133","601600",4071,3849,41,76,1,13,79,12,2
"39133601701","133","601701",5714,5103,296,158,0,20,126,11,2
"39133601702","133","601702",5716,5472,117,34,0,10,80,3,1
"39133601801","133","601801",3812,3675,51,14,0,5,63,4,2
"39133601802","133","601802",4413,4243,35,55,5,5,57,13,2
"39133601901","133","601901",2740,2700,9,4,0,7,19,1,2
"39133601902","133","601902",2822,2764,10,5,1,3,36,3,2
"39133602000","133","602000",5298,5193,30,10,0,13,33,19,1
"39133602100","133","602100",7318,7228,9,8,0,7,58,8,1
"39135400100","135","400100",3309,3229,18,12,1,13,29,7,12
"39135410100","135","410100",2258,2204,10,3,0,5,27,9,12
"39135420100","135","420100",4594,4512,10,15,0,7,48,2,12
"39135430100","135","430100",2790,2729,14,7,0,4,33,3,12
"39135440100","135","440100",3859,3769,21,16,0,6,41,6,12
"39135450100","135","450100",2119,2071,6,16,0,2,24,0,12
"39135455001","135","455001",2427,2351,19,9,0,6,34,8,12
"39135455002","135","455002",5685,5468,26,64,1,9,87,30,12
"39135460100","135","460100",2926,2845,9,7,0,7,56,2,12
"39135470101","135","470101",3562,3455,29,12,0,5,49,12,12
"39135470102","135","470102",4339,4285,2,4,0,14,30,4,12
"39135480100","135","480100",4402,4324,16,5,0,14,37,6,12
"39137030100","137","030100",4398,3769,9,13,0,13,91,503,6
"39137030200","137","030200",5823,5699,6,3,2,5,30,78,6
"39137030300","137","030300",7845,7470,40,25,0,18,70,222,6
"39137030400","137","030400",3397,3300,10,5,1,12,33,36,6
"39137030500","137","030500",3804,3648,18,15,0,17,58,48,6
"39137030600","137","030600",4252,4200,3,6,1,3,15,24,6
"39137030700","137","030700",4980,4926,8,14,0,6,16,10,6
"39139000400","139","000400",2480,1916,428,10,1,8,109,8,4
"39139000500","139","000500",3731,2724,753,15,0,15,203,21,4
"39139000600","139","000600",3273,1809,1243,11,5,9,191,5,4
"39139000700","139","000700",2771,1160,1446,5,5,10,117,28,4
"39139000800","139","000800",2821,2342,361,7,4,4,93,10,4
"39139000900","139","000900",4612,4367,121,9,2,7,93,13,4
"39139001000","139","001000",5590,4637,714,13,2,11,175,38,4
"39139001100","139","001100",2600,2307,199,14,0,6,61,13,4
"39139001200","139","001200",3759,3381,258,47,0,7,58,8,4
"39139001300","139","001300",3118,2654,331,17,2,5,94,15,4
"39139001400","139","001400",2245,1783,327,29,2,2,55,47,4
"39139001500","139","001500",2136,2033,43,3,0,11,40,6,4
"39139001600","139","001600",1845,1661,127,10,0,5,35,7,4
"39139001700","139","001700",5386,2327,3020,5,0,4,15,15,4
"39139001800","139","001800",3653,3443,106,18,0,17,61,8,4
"39139001900","139","001900",6219,5868,205,14,4,14,100,14,4
"39139002000","139","002000",5619,5478,40,23,0,4,69,5,4
"39139002101","139","002101",5150,4671,251,128,5,4,70,21,4
"39139002102","139","002102",4679,4383,121,87,0,0,69,19,4
"39139002200","139","002200",7006,6760,86,58,0,13,83,6,4
"39139002300","139","002300",6314,5977,140,76,0,12,82,27,4
"39139002400","139","002400",5577,5075,227,135,2,15,96,27,4
"39139002500","139","002500",4204,4139,15,10,0,6,27,7,4
"39139002600","139","002600",4921,4819,5,8,0,12,67,10,4
"39139002700","139","002700",5242,5119,50,24,1,2,39,7,4
"39139002800","139","002800",3730,3675,14,5,0,8,12,16,4
"39139002900","139","002900",4191,4106,24,3,1,8,45,4,4
"39139003001","139","003001",5298,5189,22,6,0,8,66,7,4
"39139003002","139","003002",3877,3793,29,7,1,6,25,16,4
"39139003100","139","003100",2428,1274,1003,11,0,7,122,11,4
"39141955500","141","955500",6002,5846,55,15,0,16,53,17,13
"39141955601","141","955601",2207,2116,41,6,0,4,36,4,13
"39141955602","141","955602",5781,3336,2377,21,0,8,13,26,13
"39141955603","141","955603",3949,3812,56,3,0,4,70,4,13
"39141955700","141","955700",5677,5474,89,10,0,18,78,8,13
"39141955800","141","955800",7595,7092,253,33,2,34,158,23,13
"39141955900","141","955900",4219,3727,298,62,2,8,98,24,13
"39141956000","141","956000",5160,4610,294,48,0,15,179,14,13
"39141956100","141","956100",3621,3138,326,13,0,10,109,25,13
"39141956200","141","956200",2360,2028,221,12,0,5,84,10,13
"39141956300","141","956300",3138,2823,180,19,0,17,86,13,13
"39141956400","141","956400",3381,3029,196,1,0,6,137,12,13
"39141956500","141","956500",3915,3400,279,1,0,15,200,20,13
"39141956600","141","956600",5244,5127,23,18,0,18,56,2,13
"39141956700","141","956700",5159,4962,66,16,3,21,85,6,14
"39141956800","141","956800",6089,5907,57,17,2,19,85,2,13
"39141956900","141","956900",4567,4408,29,5,0,14,105,6,13
"39143960800","143","960800",3604,3386,43,4,3,19,65,84,5
"39143960900","143","960900",3246,3081,31,16,0,9,43,66,5
"39143961000","143","961000",4213,4016,8,20,0,12,51,106,5
"39143961100","143","961100",4165,3936,19,6,0,5,54,145,6
"39143961200","143","961200",3993,3873,16,8,0,2,47,47,6
"39143961300","143","961300",4426,4031,125,17,0,5,109,139,5
"39143961400","143","961400",2964,2382,247,5,2,6,200,122,5
"39143961500","143","961500",4210,3519,293,11,0,7,167,213,5
"39143961600","143","961600",3049,2547,219,13,1,4,129,136,5
"39143961700","143","961700",3419,2706,263,17,0,11,189,233,5
"39143961800","143","961800",4316,3538,359,18,0,11,177,213,5
"39143961900","143","961900",3527,3365,29,6,0,4,61,62,5
"39143962000","143","962000",6416,6065,32,26,1,18,170,104,5
"39143962100","143","962100",5008,4888,11,11,0,13,53,32,5
"39143962200","143","962200",4388,4246,17,11,0,6,80,28,5
"39145002100","145","002100",5101,4968,4,7,0,43,68,11,14
"39145002200","145","002200",4839,3953,791,3,1,19,69,3,14
"39145002300","145","002300",5307,5163,9,6,0,53,60,16,14
"39145002400","145","002400",5780,5653,9,7,0,45,63,3,14
"39145002500","145","002500",3169,3075,5,7,3,16,55,8,14
"39145002600","145","002600",4336,4254,8,3,0,23,44,4,14
"39145002700","145","002700",4955,4872,3,7,0,20,45,8,14
"39145002800","145","002800",4743,4469,166,21,0,29,41,17,14
"39145002900","145","002900",6259,6071,21,30,1,36,79,21,14
"39145003000","145","003000",3914,3813,19,10,0,15,53,4,14
"39145003100","145","003100",3300,3174,29,10,0,17,64,6,14
"39145003200","145","003200",1773,1683,31,5,0,6,47,1,14
"39145003300","145","003300",2432,2247,111,10,0,4,52,8,14
"39145003400","145","003400",3705,3368,113,17,3,21,135,48,14
"39145003500","145","003500",2601,2435,44,2,0,9,67,44,14
"39145003600","145","003600",2577,2293,170,14,0,9,71,20,14
"39145003700","145","003700",2859,2154,507,23,0,13,144,18,14
"39145003800","145","003800",4613,4383,66,57,2,15,81,9,14
"39145003900","145","003900",3200,3094,10,3,0,20,62,11,14
"39145004000","145","004000",4036,3923,13,8,0,21,66,5,14
"39147962500","147","962500",3928,3881,7,6,0,13,17,4,5
"39147962600","147","962600",4129,4029,11,1,0,12,50,26,6
"39147962700","147","962700",3529,3434,14,19,0,10,29,23,6
"39147962800","147","962800",3460,2922,205,27,0,1,128,177,6
"39147962900","147","962900",4107,3372,327,10,2,6,236,154,6
"39147963000","147","963000",3413,2923,180,3,0,16,167,124,6
"39147963100","147","963100",4607,4522,5,7,1,2,34,36,6
"39147963200","147","963200",4211,4009,55,54,0,9,55,29,6
"39147963300","147","963300",3900,3590,179,31,0,5,69,26,6
"39147963400","147","963400",4102,3943,67,20,0,8,45,19,6
"39147963500","147","963500",3809,3580,93,38,5,5,65,23,6
"39147963600","147","963600",4397,4191,76,32,0,5,67,26,6
"39147963700","147","963700",5074,4802,75,67,2,10,50,68,6
"39147963800","147","963800",4079,3985,11,9,0,7,55,12,6
"39149971400","149","971400",4227,4166,12,5,0,3,31,10,9
"39149971500","149","971500",5222,5105,29,16,5,10,45,12,9
"39149971600","149","971600",4907,4879,7,5,0,1,13,2,12
"39149971700","149","971700",4513,4374,70,17,0,1,36,15,9
"39149971800","149","971800",5632,4896,352,96,10,8,198,72,9
"39149971900","149","971900",4136,3846,86,47,6,7,122,22,9
"39149972000","149","972000",4079,3647,156,15,13,21,194,33,9
"39149972100","149","972100",5318,4933,63,188,3,2,101,28,9
"39149972200","149","972200",5637,5348,108,25,3,15,122,16,9
"39149972300","149","972300",5752,5599,52,9,8,10,56,18,12
"39151700100","151","700100",1269,794,403,6,0,8,46,12,3
"39151700200","151","700200",5906,3929,1546,15,0,45,341,30,3
"39151700300","151","700300",2587,1449,925,6,0,16,158,33,3
"39151700400","151","700400",4630,3410,1002,10,0,16,161,31,3
"39151700500","151","700500",3041,1506,1299,5,0,14,189,28,3
"39151700600","151","700600",3290,2433,650,17,0,15,143,32,3
"39151700700","151","700700",6956,6058,572,33,1,12,200,80,3
"39151700800","151","700800",3797,2805,706,18,0,20,186,62,3
"39151701000","151","701000",3539,2666,594,14,4,9,207,45,3
"39151701100","151","701100",3258,2780,285,9,0,5,157,22,3
"39151701200","151","701200",3701,2969,555,3,4,16,116,38,3
"39151701300","151","701300",4096,3236,582,7,1,10,204,56,3
"39151701500","151","701500",2988,2112,666,2,1,14,173,20,3
"39151701700","151","701700",3231,1847,954,10,14,79,225,102,3
"39151701800","151","701800",2263,786,1281,3,2,23,146,22,3
"39151702100","151","702100",3390,925,2235,3,0,23,175,29,3
"39151702300","151","702300",3140,1081,1759,3,2,13,261,21,3
"39151702500","151","702500",3233,2716,312,4,0,22,166,13,3
"39151710200","151","710200",4635,3679,700,5,1,14,210,26,2
"39151710300","151","710300",3602,3147,304,10,1,1,130,9,3
"39151710400","151","710400",1034,768,189,3,1,4,54,15,2
"39151710500","151","710500",4469,3316,835,18,0,13,244,43,3
"39151710600","151","710600",4805,4566,125,43,1,3,58,9,3
"39151710700","151","710700",3757,3455,147,83,1,3,57,11,3
"39151710800","151","710800",5393,5036,237,27,0,4,75,14,2
"39151710900","151","710900",4356,4252,22,23,0,6,37,16,3
"39151711000","151","711000",7805,7590,47,28,1,13,103,23,1
"39151711111","151","711111",4864,4796,15,13,0,8,31,1,3
"39151711112","151","711112",5010,4887,41,40,0,3,35,4,3
"39151711121","151","711121",6530,6324,63,44,1,11,61,26,3
"39151711122","151","711122",5752,5425,109,115,4,4,79,16,3
"39151711202","151","711202",4225,4148,11,22,0,3,30,11,4
"39151711211","151","711211",6863,6635,55,21,0,18,121,13,4
"39151711212","151","711212",2614,2578,12,0,0,1,21,2,3
"39151711311","151","711311",8083,7657,95,171,4,26,109,21,3
"39151711312","151","711312",7035,6601,119,203,0,19,74,19,3
"39151711321","151","711321",3687,3446,80,86,1,8,51,15,3
"39151711322","151","711322",2973,2572,200,109,0,6,59,27,3
"39151711402","151","711402",6865,6263,223,225,0,14,102,38,3
"39151711411","151","711411",3834,3664,35,80,7,8,38,2,3
"39151711412","151","711412",4728,4522,114,18,2,12,58,2,3
"39151711501","151","711501",3791,3518,108,105,0,3,48,9,3
"39151711502","151","711502",3359,3098,162,34,0,2,41,22,3
"39151711600","151","711600",6023,5573,262,31,0,14,131,12,3
"39151711700","151","711700",5441,4941,333,24,2,10,108,23,3
"39151711800","151","711800",4831,4442,190,59,1,5,100,34,3
"39151711900","151","711900",4970,4726,84,63,1,5,76,15,3
"39151712000","151","712000",4325,4126,71,35,1,11,67,14,3
"39151712102","151","712102",7709,7183,305,34,0,15,144,28,3
"39151712111","151","712111",5962,5593,125,140,1,12,74,17,3
"39151712112","151","712112",1820,1732,43,25,1,0,17,2,3
"39151712201","151","712201",6412,5859,359,60,1,7,108,18,3
"39151712202","151","712202",5671,5198,307,74,4,7,71,10,3
"39151712300","151","712300",6020,5381,440,39,0,13,129,18,3
"39151712400","151","712400",6908,5736,911,37,0,31,172,21,3
"39151712500","151","712500",1862,1839,2,2,0,2,13,4,3
"39151712601","151","712601",2561,2487,4,17,0,9,35,9,3
"39151712602","151","712602",5080,5031,5,4,0,2,33,5,3
"39151712700","151","712700",5220,5128,23,14,0,10,39,6,3
"39151712800","151","712800",4657,4552,32,14,2,1,47,9,3
"39151712900","151","712900",3960,3860,18,12,0,16,45,9,3
"39151713000","151","713000",3902,3728,68,3,0,15,77,11,3
"39151713100","151","713100",5903,5288,447,10,0,32,103,23,3
"39151713201","151","713201",7214,6748,342,16,0,20,78,10,3
"39151713202","151","713202",2160,2097,30,2,2,1,26,2,3
"39151713300","151","713300",4640,4258,253,7,2,9,87,24,3
"39151713401","151","713401",5116,4903,108,18,0,12,61,14,3
"39151713402","151","713402",4375,4104,136,23,0,2,82,28,3
"39151713501","151","713501",5378,4924,211,131,1,3,87,21,3
"39151713502","151","713502",5621,5287,158,26,0,11,84,55,3
"39151713600","151","713600",2496,2345,77,12,0,1,48,13,3
"39151713700","151","713700",2458,2175,163,14,0,8,95,3,3
"39151713900","151","713900",1912,1837,30,6,1,5,25,8,3
"39151714000","151","714000",3950,3816,53,2,1,6,66,6,3
"39151714100","151","714100",3336,3014,180,2,0,9,105,26,3
"39151714200","151","714200",2960,1576,1186,4,2,16,147,29,3
"39151714302","151","714302",3958,3475,325,17,2,2,126,11,3
"39151714400","151","714400",3754,3117,461,18,0,30,78,50,3
"39151714600","151","714600",4286,4212,25,6,2,4,34,3,3
"39151714701","151","714701",5826,5704,50,9,4,3,44,12,3
"39151714702","151","714702",2584,2542,9,7,0,2,23,1,4
"39151714801","151","714801",6546,6439,19,16,0,5,48,19,3
"39151714802","151","714802",2834,2784,10,6,0,12,20,2,3
"39151714901","151","714901",3961,3901,15,0,0,6,36,3,3
"39151714902","151","714902",3675,3533,67,14,0,5,52,4,3
"39151715000","151","715000",2925,2552,226,17,0,5,107,18,3
"39153501100","153","501100",1482,567,797,35,1,3,60,19,1
"39153501700","153","501700",1448,1037,251,80,0,6,62,12,1
"39153501800","153","501800",1054,99,918,1,0,0,36,0,1
"39153501900","153","501900",2465,581,1644,112,0,6,100,22,1
"39153502101","153","502101",3001,1803,706,244,0,9,126,113,1
"39153502102","153","502102",4202,2906,944,155,5,11,129,52,1
"39153502200","153","502200",5642,3869,1073,376,1,12,228,83,1
"39153502300","153","502300",5273,2972,1987,45,2,16,225,26,1
"39153502500","153","502500",1184,711,394,4,0,10,51,14,1
"39153502600","153","502600",3054,2280,586,29,0,8,133,18,1
"39153502700","153","502700",6574,5509,802,61,4,13,172,13,1
"39153502800","153","502800",4243,3829,268,13,0,13,97,23,1
"39153503100","153","503100",1911,903,740,109,0,16,98,45,1
"39153503200","153","503200",1829,537,1175,22,2,10,69,14,1
"39153503300","153","503300",5606,3006,2013,230,0,14,272,71,4
"39153503400","153","503400",1478,273,1135,17,0,2,45,6,1
"39153503500","153","503500",3739,1361,2095,72,2,11,177,21,1
"39153503600","153","503600",4352,4010,163,62,1,12,95,9,1
"39153503701","153","503701",5770,5464,151,48,4,1,83,19,1
"39153503702","153","503702",5769,5497,105,19,1,14,117,16,1
"39153503800","153","503800",3903,2313,1404,16,2,9,135,24,4
"39153504100","153","504100",1222,860,241,47,2,5,56,11,1
"39153504200","153","504200",1977,1083,640,92,0,19,90,53,1
"39153504400","153","504400",1491,621,759,26,0,13,66,6,1
"39153504500","153","504500",1934,1101,649,62,0,6,92,24,1
"39153504600","153","504600",3376,1722,1321,113,1,6,192,21,1
"39153504700","153","504700",4378,3419,713,64,0,12,152,18,4
"39153504800","153","504800",4810,4206,345,109,0,3,111,36,4
"39153505200","153","505200",1550,553,908,1,0,1,73,14,1
"39153505300","153","505300",1791,585,1039,39,1,3,94,30,1
"39153505400","153","505400",3835,3195,449,18,0,17,142,14,1
"39153505500","153","505500",2688,2145,429,3,4,4,97,6,1
"39153505600","153","505600",1394,687,596,20,0,3,71,17,1
"39153505700","153","505700",2837,2360,340,19,7,16,88,7,1
"39153505800","153","505800",4872,4188,285,268,0,16,99,16,4
"39153505900","153","505900",2423,2209,139,6,0,13,55,1,4
"39153506100","153","506100",5331,3289,1778,107,0,9,118,30,1
"39153506200","153","506200",4049,643,3236,22,0,8,108,32,1
"39153506400","153","506400",2910,1777,966,40,2,4,91,30,1
"39153506500","153","506500",2965,270,2546,12,0,1,119,17,1
"39153506600","153","506600",2586,1207,1158,52,1,7,126,35,1
"39153506700","153","506700",1608,63,1470,5,0,0,64,6,1
"39153506800","153","506800",2141,707,1371,7,0,5,43,8,1
"39153507101","153","507101",5195,3233,1720,49,1,14,141,37,1
"39153507102","153","507102",2782,2430,246,35,1,9,48,13,1
"39153507201","153","507201",2517,1588,769,52,0,7,87,14,1
"39153507202","153","507202",3573,3127,282,80,2,1,69,12,1
"39153507203","153","507203",4334,3624,541,76,0,3,76,14,1
"39153507300","153","507300",3314,2747,411,74,0,1,59,22,1
"39153507400","153","507400",1062,394,552,74,0,6,29,7,1
"39153507500","153","507500",6246,2720,2930,136,2,9,275,174,1
"39153507600","153","507600",4248,3482,544,46,0,5,137,34,1
"39153508000","153","508000",4737,3879,631,97,0,6,103,21,1
"39153508301","153","508301",2153,1175,864,37,1,18,49,9,1
"39153508399","153","508399",4626,1617,2795,23,0,15,152,24,1
"39153508600","153","508600",2913,201,2627,3,1,3,73,5,1
"39153508800","153","508800",5775,350,5287,11,0,6,103,18,1
"39153508900","153","508900",5255,3747,912,403,1,7,122,63,1
"39153509000","153","509000",1802,999,666,18,0,4,92,23,1
"39153510100","153","510100",3129,2853,135,7,6,11,92,25,4
"39153510200","153","510200",4250,4015,107,8,5,10,102,3,4
"39153510301","153","510301",5339,3949,1116,23,1,25,188,37,4
"39153510302","153","510302",5943,5687,111,31,0,16,90,8,4
"39153510400","153","510400",3840,3725,23,5,0,14,60,13,4
"39153510500","153","510500",4439,4260,56,6,1,12,78,26,4
"39153520103","153","520103",2099,1854,148,39,0,8,42,8,1
"39153520104","153","520104",4308,3970,175,65,0,11,78,9,1
"39153520105","153","520105",4177,3992,105,24,0,7,48,1,1
"39153520106","153","520106",2346,2071,136,73,3,4,57,2,1
"39153520201","153","520201",2752,2628,35,27,0,5,49,8,1
"39153520202","153","520202",4826,4579,108,45,0,6,73,15,1
"39153520301","153","520301",3387,3177,122,24,0,8,33,23,1
"39153520302","153","520302",3594,3474,36,32,0,8,35,9,1
"39153520400","153","520400",4728,4492,94,54,0,5,70,13,1
"39153520500","153","520500",4541,4377,48,46,1,5,53,11,1
"39153520600","153","520600",3766,3627,47,15,0,7,56,14,1
"39153530101","153","530101",5089,4127,518,287,0,6,131,20,2
"39153530103","153","530103",4828,3852,651,216,0,9,85,15,2
"39153530104","153","530104",7345,5861,996,329,0,2,133,24,2
"39153530105","153","530105",2269,1331,833,21,0,3,73,8,2
"39153530108","153","530108",4340,3184,617,421,0,4,95,19,2
"39153530401","153","530401",3402,3211,71,58,0,5,39,18,2
"39153530402","153","530402",3695,3412,153,41,0,5,58,26,2
"39153530501","153","530501",5368,5108,114,52,1,2,84,7,2
"39153530502","153","530502",3239,3012,92,97,0,0,35,3,2
"39153530603","153","530603",4574,4113,192,181,0,4,67,17,2
"39153530604","153","530604",3474,3297,58,58,1,2,56,2,2
"39153530605","153","530605",5330,4797,174,220,4,5,101,29,2
"39153530606","153","530606",5755,5459,89,137,3,0,62,5,2
"39153530700","153","530700",2519,2442,14,38,2,3,16,4,2
"39153530800","153","530800",6630,6352,97,77,0,10,84,10,1
"39153530901","153","530901",4346,3744,379,73,6,17,107,20,1
