"GEO_ID","CIT_EST","district"
"39061061BKQ",867,8
"39061061BKR",675,8
"39061061BKS",588,8
"39061061BKT",428,8
"39061061BKU",783,8
"39061061BKV",940,8
"39061061BKW",414,8
"39061061BKX",1145,8
"39061061BKY",865,8
"39061061BKZ",562,8
"39061061BLA",734,8
"39061061BLB",722,8
"39061061BLC",544,8
"39061061BLD",456,8
"39061061BLE",720,8
"39061061BLF",254,8
"39061061BLG",635,8
"39061061BLI",688,8
"39061061BLJ",786,8
"39061061BLK",1076,8
"39061061BLL",1172,8
"39061061BLM",761,8
"39061061BLN",753,8
"39061061BLO",664,8
"39061061BLP",888,8
"39061061BLQ",1107,8
"39061061BLR",839,8
"39061061BLS",953,8
"39061061BLT",388,8
"39061061BLU",333,8
"39061061BLV",526,8
"39061061BLW",141,8
"39061061BLX",762,8
"39061061BLY",923,8
"39061061BLZ",738,8
"39061061BMA",747,8
"39061061BMB",641,8
"39061061BMC",652,8
"39061061BMD",555,8
"39061061BME",949,8
"39061061BMF",1720,8
"39061061BMG",650,8
"39061061BMI",706,8
"39061061BMJ",1029,8
"39061061BMK",204,8
"39061061BMM",1145,8
"39061061BMO",753,8
"39061061BMP",943,8
"39061061BMQ",340,8
"39061061BMR",627,8
"39061061BMS",819,8
"39061061BMT",649,8
"39061061BMU",1483,8
"39061061BMV",746,8
"39061061BMW",456,8
"39061061BMX",789,8
"39061061BMY",695,8
"39061061BMZ",763,8
"39061061BNA",575,8
"39061061BNB",856,8
"39061061BNC",892,8
"39061061BND",792,8
"39061061BNE",899,8
"39061061BNF",550,8
"39061061BNG",1176,8
"39061061BNH",514,8
"39061061BNI",893,8
"39061061BNJ",863,8
"39061061BNK",878,8
"39061061BNM",385,8
"39061061BNN",1262,7
"39061061BNO",1260,7
"39061061BNP",1329,8
"39061061BNQ",485,7
"39061061BNR",1175,8
"39061061BNS",823,7
"39061061BNT",722,8
"39061061BNU",1800,8
"39061061BNV",286,7
"39061061BNW",268,7
"39061061BNX",899,8
"39061061BNY",543,8
"39061061BNZ",813,7
"39061061BOA",496,7
"39061061BOB",1513,7
"39061061BOC",563,8
"39061061BOE",767,8
"39061061BOF",656,8
"39061061BOG",828,8
"39061061BOH",1075,7
"39061061BOI",698,7
"39061061BOJ",1288,7
"39061061BOK",1523,7
"39061061BOL",773,8
"39061061BOM",595,8
"39061061BON",670,8
"39061061BOO",1221,8
"39061061BOP",730,8
"39061061BOQ",1161,8
"39061061BOR",273,8
"39061061BOS",346,8
"39061061BOT",776,8
"39061061BPC",150,7
"39061061BPF",1490,8
"39061061BPJ",932,7
"39061061BPR",266,8
"39061061BPU",485,8
"39061061BPV",2515,8
"39061061BPY",2125,8
"39061061BQA",711,8
"39063063AAA",1504,6
"39063063AAB",2286,6
"39063063AAC",1840,6
"39063063AAE",1034,6
"39063063AAG",1103,6
"39063063AAH",1151,6
"39063063AAI",1140,6
"39063063AAJ",878,6
"39063063AAK",1380,6
"39063063AAL",892,6
"39063063AAM",916,6
"39063063AAO",834,6
"39063063AAP",888,6
"39063063AAQ",657,6
"39063063AAR",1696,6
"39063063AAS",1341,6
"39063063AAU",944,6
"39063063AAV",1569,6
"39063063AAW",865,6
"39063063AAX",1833,6
"39063063AAZ",1454,6
"39063063ABA",2126,6
"39063063ABB",1319,6
"39063063ABC",875,6
"39063063ABD",870,6
"39063063ABE",848,6
"39063063ABF",1003,6
"39063063ABG",685,6
"39063063ABH",825,6
"39063063ABI",1003,6
"39063063ABJ",964,6
"39063063ABK",819,6
"39063063ABL",801,6
"39063063ABM",1519,6
"39063063ABN",1399,13
"39063063ABO",1599,13
"39063063ABP",1232,6
"39063063ABQ",975,6
"39063063ABR",1024,6
"39063063ABS",1106,13
"39063063ABT",1123,6
"39063063ABU",993,13
"39063063ABV",1285,6
"39063063ABW",1120,6
"39063063ABX",1065,6
"39063063ABY",1105,6
"39063063ABZ",831,6
"39063063ACA",1455,6
"39063063ACB",2440,6
"39063063ACC",656,6
"39063063ACD",1061,6
"39063063ACE",1238,6
"39063063ACH",757,6
"39063063ACI",1348,6
"39063063ACJ",838,6
"39063063ACK",1633,6
"39063063ACL",692,6
"39063063ACM",960,6
"39063063ACN",823,6
"39063063ACO",1241,6
"39063063ACR",1442,13
"39063063ACS",2382,6
"39063063ACT",1097,6
"39065065AAA",718,6
"39065065AAB",838,6
"39065065AAC",620,6
"39065065AAD",686,6
"39065065AAE",1155,6
"39065065AAF",656,6
"39065065AAG",527,6
"39065065AAH",871,6
"39065065AAI",641,6
"39065065AAJ",607,6
"39065065AAK",922,6
"39065065AAL",658,6
"39065065AAM",875,6
"39065065AAN",1070,6
"39065065AAO",494,6
"39065065AAP",1438,6
"39065065AAQ",562,6
"39065065AAS",993,6
"39065065AAT",597,6
"39065065AAU",643,6
"39065065AAV",674,6
"39065065AAW",781,6
"39065065AAX",905,6
"39065065AAY",856,6
"39065065AAZ",981,6
"39065065ABA",1037,6
"39065065ABB",1311,6
"39065065ABC",2622,6
"39065065ABD",572,6
"39065065ABE",860,6
"39065065ABF",1079,6
"39065065ABG",501,6
"39065065ABH",862,6
"39065065ABI",637,6
"39065065ABJ",839,6
"39065065ABK",720,6
"39065065ABL",521,6
"39065065ABM",729,6
"39067067AAA",311,9
"39067067AAB",505,9
"39067067AAE",3680,9
"39067067AAG",9,9
"39067067AAL",603,9
"39067067AAM",745,9
"39067067AAO",805,9
"39067067AAS",1887,9
"39067067AAU",1198,9
"39067067AAV",403,9
"39067067AAX",1717,9
"39067067ABA",324,9
"39067067ABB",1471,9
"39067067ABF",1090,9
"39067067ABH",478,9
"39067067ABI",638,9
"39069035AAH",929,6
"3906935-AAA",1215,6
"3906935-AAB",1285,6
"3906935-AAC",977,6
"3906935-AAD",953,6
"3906935-AAE",1095,6
"3906935-AAF",576,6
"3906935-AAG",808,6
"3906935-AAI",914,6
"3906935-AAJ",2367,6
"3906935-AAK",1804,6
"3906935-AAN",392,6
"3906935-AAO",852,6
"3906935-AAP",946,6
"3906935-AAQ",1022,6
"3906935-AAT",547,6
"3906935-AAU",1867,6
"3906935-AAW",1297,6
"3906935-AAY",586,6
"3906935-AAZ",559,6
"3906935-ABA",653,6
"3906935-ABB",895,6
"3906935-ABC",2026,6
"3906935-ABD",682,6
"3906935-ABE",1091,6
"3906935-ABF",835,6
"3906935-ABG",1042,6
"39071071AAB",2290,1
"39071071AAF",2326,1
"39071071AAI",1234,1
"39071071AAJ",2230,1
"39071071AAL",1382,1
"39071071AAN",1012,1
"39071071AAO",667,1
"39071071AAQ",1381,1
"39071071AAS",1431,1
"39071071AAT",1415,1
"39071071AAU",1110,1
"39071071AAV",1497,1
"39071071AAX",1713,1
"39071071AAY",741,1
"39071071AAZ",1310,1
"39071071ABB",680,1
"39071071ABC",1094,1
"39071071ABD",893,1
"39071071ABE",1241,1
"39071071ABF",1583,1
"39071071ABG",2109,1
"39071071ABI",1029,1
"39071071ABJ",1888,1
"39071071ABL",1263,1
"39071071ABM",1392,1
"39071071ABN",1930,1
"39071071ABO",1409,1
"39071071ABP",780,1
"39071071ABQ",2065,1
"39071071ABR",1123,1
"39071071ABT",1371,1
"39073073AAB",542,3
"39073073AAC",654,3
"39073073AAD",482,3
"39073073AAE",697,3
"39073073AAF",1066,3
"39073073AAG",1381,3
"39073073AAI",861,3
"39073073AAJ",772,3
"39073073AAK",696,3
"39073073AAL",803,3
"39073073AAM",625,3
"39073073AAN",1396,3
"39073073AAO",653,3
"39073073AAP",1028,3
"39073073AAQ",553,3
"39073073AAR",689,3
"39073073AAS",710,3
"39073073AAT",1425,3
"39073073AAU",1206,3
"39073073AAV",696,3
"39073073AAW",910,3
"39073073AAX",906,3
"39073073AAY",527,3
"39073073AAZ",1076,3
"39073073ABA",1210,3
"39073073ABB",719,3
"39073073ABC",841,3
"39073073ABD",1391,3
"39073073ABE",542,3
"39073073ABF",1294,3
"39073073ABG",647,3
"39073073ABH",957,3
"39073073ABI",470,3
"39073073ABJ",955,3
"39075075AAA",2296,10
"39075075AAB",1956,10
"39075075AAC",4080,9
"39075075AAD",2647,10
"39075075AAF",1820,10
"39075075AAH",1182,10
"39075075AAJ",1982,10
"39075075AAL",1117,10
"39075075AAM",1390,9
"39075075AAN",1737,10
"39075075AAO",1573,10
"39075075AAP",4134,10
"39075075AAR",3133,10
"39075075AAT",1284,10
"39075075AAU",2338,10
"39075075AAW",4252,10
"39075075AAX",3821,9
"39075075AAY",849,10
"39075075ABA",775,10
"39077077AAA",1908,14
"39077077AAD",1752,14
"39077077AAG",1376,14
"39077077AAH",2099,14
"39077077AAI",1578,14
"39077077AAL",1009,14
"39077077AAM",1420,14
"39077077AAN",1499,14
"39077077AAQ",1484,14
"39077077AAR",1226,14
"39077077AAS",1157,14
"39077077AAV",1434,14
"39077077AAW",1470,14
"39077077AAX",1092,14
"39077077ABA",1421,14
"39077077ABC",1539,14
"39077077ABE",520,14
"39077077ABF",1168,14
"39077077ABG",643,14
"39077077ABH",935,14
"39077077ABI",755,14
"39077077ABJ",1218,14
"39077077ABK",1622,14
"39077077ABL",658,14
"39077077ABM",560,14
"39077077ABN",1056,14
"39077077ABO",1374,14
"39077077ABP",1044,14
"39077077ABQ",1476,14
"39077077ABS",1097,14
"39077077ABT",866,14
"39077077ABU",839,14
"39077077ABV",889,14
"39077077ABW",896,14
"39077077ABX",811,14
"39077077ABY",1215,14
"39077077ABZ",1246,14
"39077077ACB",1542,14
"39077077ACC",1431,14
"39077077ACD",786,14
"39077077ACE",1070,14
"39077077ACF",1105,14
"39077077ACG",1109,14
"39077077ACH",929,14
"39077077ACI",1400,14
"39077077ACK",1024,14
"39077077ACL",510,14
"39077077ACM",791,14
"39077077ACN",846,14
"39077077ACO",918,14
"39077077ACP",746,14
"39077077ACQ",1067,14
"39079079AAA",1584,3
"39079079AAC",1568,3
"39079079AAE",1559,3
"39079079AAG",1669,3
"39079079AAJ",981,3
"39079079AAL",1271,3
"39079079AAM",1222,3
"39079079AAO",778,3
"39079079AAQ",1411,3
"39079079AAS",1139,3
"39079079AAT",1535,3
"39079079AAV",479,3
"39079079AAW",1000,3
"39079079AAX",614,3
"39079079AAY",1311,3
"39079079AAZ",1188,3
"39079079ABA",1497,3
"39079079ABB",883,3
"39079079ABC",1098,3
"39079079ABD",1401,3
"39079079ABE",1277,3
"39079079ABG",808,3
"39079079ABH",735,3
"39079079ABI",674,3
"39079079ABJ",988,3
"39079079ABM",913,3
"39079079ABN",782,3
"39079079ABO",1129,3
"39079079ABP",723,3
"39079079ABQ",1008,3
"39081081AAA",819,9
"39081081AAB",1250,9
"39081081AAC",1030,9
"39081081AAE",1043,9
"39081081AAF",986,9
"39081081AAG",727,9
"39081081AAI",910,9
"39081081AAJ",921,9
"39081081AAK",1184,9
"39081081AAM",1201,9
"39081081AAN",753,9
"39081081AAO",1687,9
"39081081AAQ",534,9
"39081081AAR",1009,9
"39081081AAS",762,9
"39081081AAT",659,9
"39081081AAU",312,9
"39081081AAV",820,9
"39081081AAW",850,9
"39081081AAX",1184,9
"39081081ABA",621,9
"39081081ABC",1585,9
"39081081ABE",1293,9
"39081081ABG",1509,9
"39081081ABI",438,9
"39081081ABJ",1391,9
"39081081ABL",1021,9
"39081081ABM",401,9
"39081081ABN",936,9
"39081081ABO",270,9
"39081081ABR",299,9
"39081081ABS",1183,9
"39081081ABT",1140,9
"39081081ABU",1086,9
"39081081ABV",708,9
"39081081ABY",912,9
"39081081ABZ",754,9
"39081081ACA",1025,9
"39081081ACB",917,9
"39081081ACE",1293,9
"39081081ACF",678,9
"39081081ACH",898,9
"39081081ACI",1004,9
"39081081ACK",299,9
"39081081ACL",743,9
"39081081ACN",1379,9
"39081081ACO",294,9
"39081081ACP",875,9
"39081081ACR",498,9
"39081081ACS",478,9
"39081081ACT",656,9
"39081081ACU",721,9
"39081081ACV",481,9
"39081081ACW",882,9
"39081081ACX",1785,9
"39081081ACZ",386,9
"39081081ADA",934,9
"39081081ADB",636,9
"39081081ADC",521,9
"39081081ADD",579,9
"39081081ADE",729,9
"39081081ADF",869,9
"39081081ADG",511,9
"39081081ADH",664,9
"39081081ADI",1192,9
"39081081ADK",603,9
"39081081ADL",381,9
"39081081ADM",969,9
"39081081ADN",947,9
"39081081ADO",746,9
"39081081ADP",669,9
"39081081ADS",1131,9
"39081081ADT",626,9
"39081081ADU",417,9
"39081081ADW",1372,9
"39081081AEA",615,9
"39081081AEB",853,9
"39081081AEC",202,9
"39081081AEE",1177,9
"39081081AEF",1047,9
"39081081AEG",940,9
"39081081AEH",899,9
"39083083AAA",795,10
"39083083AAB",875,10
"39083083AAC",2049,10
"39083083AAD",1001,10
"39083083AAE",924,10
"39083083AAF",1157,10
"39083083AAG",1365,10
"39083083AAH",861,10
"39083083AAI",1198,10
"39083083AAJ",1406,10
"39083083AAK",1180,10
"39083083AAL",1114,10
"39083083AAM",833,10
"39083083AAN",1184,10
"39083083AAO",898,10
"39083083AAP",840,10
"39083083AAQ",1862,10
"39083083AAR",1171,10
"39083083AAS",1608,10
"39083083AAT",404,10
"39083083AAU",1363,10
"39083083AAV",1052,10
"39083083AAW",340,10
"39083083AAX",2391,10
"39083083AAY",806,10
"39083083ABA",1556,4
"39083083ABB",805,10
"39083083ABC",744,10
"39083083ABD",866,10
"39083083ABE",845,10
"39083083ABF",988,10
"39083083ABG",629,10
"39083083ABH",1046,10
"39083083ABI",1278,10
"39083083ABJ",949,10
"39083083ABK",1006,10
"39083083ABL",1306,10
"39083083ABM",890,10
"39083083ABN",1081,10
"39083083ABO",763,10
"39083083ABP",1276,10
"39083083ABQ",1532,10
"39083083ABR",619,10
"39083083ABS",993,10
"39083083ABT",1048,10
"39083083ABU",1602,10
"39083083ABV",499,10
"39083083ABW",1122,10
"39083083ABX",892,10
"39083083ABY",1028,10
"39083083ABZ",670,10
"39083083ACA",872,10
"39083083ACB",2159,4
"39083083ACC",700,10
"39083083ACD",823,4
"39083083ACE",929,10
"39083083ACF",728,10
"39085007999",0,15
"39085085AAA",1071,15
"39085085AAB",1268,15
"39085085AAC",1339,15
"39085085AAD",1387,15
"39085085AAE",1215,15
"39085085AAF",1075,15
"39085085AAG",1187,15
"39085085AAH",860,15
"39085085AAI",1115,15
"39085085AAJ",811,15
"39085085AAK",706,15
"39085085AAL",1018,15
"39085085AAM",951,15
"39085085AAN",1054,15
"39085085AAO",863,15
"39085085AAP",1137,15
"39085085AAQ",809,15
"39085085AAR",711,15
"39085085AAS",983,15
"39085085AAT",1382,15
"39085085AAU",895,15
"39085085AAV",1479,15
"39085085AAW",1032,15
"39085085AAX",1465,15
"39085085AAY",902,15
"39085085AAZ",755,15
"39085085ABA",963,15
"39085085ABB",938,15
"39085085ABC",867,15
"39085085ABD",1303,15
"39085085ABE",1072,15
"39085085ABF",1017,15
"39085085ABG",1249,15
"39085085ABH",437,15
"39085085ABI",834,15
"39085085ABJ",488,15
"39085085ABK",1276,15
"39085085ABL",1161,15
"39085085ABM",648,15
"39085085ABN",1212,15
"39085085ABO",648,15
"39085085ABP",957,15
"39085085ABQ",894,15
"39085085ABR",632,15
"39085085ABS",1620,15
"39085085ABT",1133,15
"39085085ABU",462,15
"39085085ABV",1259,15
"39085085ABW",1047,15
"39085085ABX",2428,15
"39085085ABY",1313,15
"39085085ABZ",1824,15
"39085085ACA",1000,15
"39085085ACB",1140,15
"39085085ACC",1234,15
"39085085ACD",1128,15
"39085085ACE",1009,15
"39085085ACF",1161,15
"39085085ACG",724,15
"39085085ACH",1265,15
"39085085ACI",1176,15
"39085085ACJ",1007,15
"39085085ACK",1221,15
"39085085ACL",1576,15
"39085085ACM",1113,15
"39085085ACN",1718,15
"39085085ACP",1318,15
"39085085ACQ",1620,15
"39085085ACR",1186,15
"39085085ACT",1518,15
"39085085ACU",1502,15
"39085085ACV",1093,15
"39085085ACW",1159,15
"39085085ACX",2430,15
"39085085ACY",2072,15
"39085085ACZ",1246,15
"39085085ADB",1102,15
"39085085ADC",1184,15
"39085085ADD",855,15
"39085085ADF",271,15
"39085085ADG",1048,15
"39085085ADH",901,15
"39085085ADI",1430,15
"39085085ADJ",388,15
"39085085ADK",688,15
"39085085ADL",592,15
"39085085ADM",500,15
"39085085ADN",966,15
"39085085ADO",787,15
"39085085ADQ",1979,15
"39085085ADR",1204,15
"39085085ADS",1756,15
"39085085ADT",1135,15
"39085085ADU",1063,15
"39085085ADV",2094,15
"39085085ADW",1215,15
"39085085ADX",587,15
"39085085ADY",807,15
"39085085ADZ",893,15
"39085085AEA",540,15
"39085085AEB",1378,15
"39085085AED",2855,15
"39085085AEE",769,15
"39085085AEF",709,15
"39085085AEG",1619,15
"39085085AEI",479,15
"39085085AEJ",1228,15
"39085085AEK",388,15
"39085085AEL",577,15
"39085085AEM",1036,15
"39085085AEN",868,15
"39085085AEO",1540,15
"39085085AEP",1146,15
"39085085AEQ",930,15
"39085085AER",1661,15
"39085085AES",1075,15
"39085085AET",852,15
"39085085AEU",914,15
"39085085AEV",807,15
"39085085AEW",1079,15
"39085085AEX",706,15
"39085085AEY",1407,15
"39085085AEZ",1007,15
"39085085AFA",467,15
"39085085AFB",769,15
"39085085AFC",1143,15
"39085085AFD",582,15
"39085085AFE",944,15
"39085085AFF",643,15
"39085085AFG",1008,15
"39085085AFH",631,15
"39085085AFI",1212,15
"39085085AFJ",1136,15
"39085085AFK",1734,15
"39085085AFL",916,15
"39085085AFM",1797,15
"39085085AFN",539,15
"39085085AFO",1050,15
"39085085AFP",1362,15
"39085085AFQ",1124,15
"39085085AFR",1249,15
"39085085AFS",946,15
"39085085AFT",646,15
"39085085AFU",226,15
"39085085AFV",1134,15
"39085085AFW",949,15
"39085085AFX",1441,15
"39085085AFY",1019,15
"39085085AFZ",1664,15
"39085085AGA",1567,15
"39085085AGB",1298,15
"39085085AGC",1503,15
"39085085AGD",1411,15
"39085085AGE",1501,15
"39085085AGF",805,15
"39085085AGG",1144,15
"39085085AGH",1148,15
"39085085AGI",1044,15
"39085085AGJ",1860,15
"39085085AGK",947,15
"39085085AGL",922,15
"39085085AGM",912,15
"39085085AGN",1249,15
"39085085AGO",730,15
"39085085AGP",916,15
"39085085AGQ",872,15
"39085085AGR",1169,15
"39085085AGS",1146,15
"39085085AGT",1839,15
"39085085AGU",1270,15
"39085085AGY",399,15
"39085085AGZ",1008,15
"39085085AHA",1006,15
"39085085AHB",877,15
"39085085AHC",893,15
"39085085AHD",1680,15
"39085085AHE",675,15
"39085085AHF",469,15
"39085085AHG",23,15
"39085085AHH",500,15
"39085085AHI",915,15
"39085085AHJ",667,15
"39085085AHK",1087,15
"39085085AHL",793,15
"39085085AHM",568,15
"39085085AHN",1136,15
"39085085AHO",866,15
"39085085AHP",723,15
"39085085AHQ",1065,15
"39085085AHR",1524,15
"39085085AHS",912,15
"39085085AHT",973,15
"39085085AHU",1077,15
"39085085AHV",1550,15
"39085085AHW",711,15
"39085085AHX",1302,15
"39085085AHY",946,15
"39085085AHZ",1450,15
"39085085AIA",901,15
"39085085AIB",1749,15
"39085085AIC",1170,15
"39085085AID",991,15
"39085085AIE",1157,15
"39085085AIF",1190,15
"39085085AIG",921,15
"39085085AIH",2319,15
"39085085AII",993,15
"39085085AIJ",801,15
"39085085AIK",1146,15
"39085085AIL",916,15
"39085085AIM",1133,15
"39085085AIN",1492,15
"39087087AAA",575,3
"39087087AAB",420,3
"39087087AAC",551,3
"39087087AAD",308,3
"39087087AAE",570,3
"39087087AAF",755,3
"39087087AAG",260,3
"39087087AAH",249,3
"39087087AAI",289,3
"39087087AAJ",535,3
"39087087AAK",323,3
"39087087AAL",646,3
"39087087AAM",248,3
"39087087AAN",294,3
"39087087AAO",405,3
"39087087AAP",479,3
"39087087AAQ",291,3
"39087087AAR",357,3
"39087087AAS",502,3
"39087087AAT",528,3
"39087087AAU",568,3
"39087087AAV",660,3
"39087087AAW",327,3
"39087087AAX",483,3
"39087087AAY",462,3
"39087087AAZ",661,3
"39087087ABA",214,3
"39087087ABB",726,3
"39087087ABC",907,3
"39087087ABD",1423,3
"39087087ABE",639,3
"39087087ABF",1151,3
"39087087ABG",645,3
"39087087ABH",1060,3
"39087087ABI",669,3
"39087087ABJ",1187,3
"39087087ABK",710,3
"39087087ABL",1190,3
"39087087ABM",1310,3
"39087087ABN",1274,3
"39087087ABO",698,3
"39087087ABP",221,3
"39087087ABQ",1015,3
"39087087ABR",661,3
"39087087ABS",901,3
"39087087ABT",632,3
"39087087ABU",486,3
"39087087ABV",1311,3
"39087087ABW",621,3
"39087087ABX",551,3
"39087087ABY",1552,3
"39087087ABZ",1531,3
"39087087ACA",539,3
"39087087ACB",850,3
"39087087ACC",373,3
"39087087ACD",968,3
"39087087ACE",1453,3
"39087087ACF",761,3
"39087087ACG",1483,3
"39087087ACH",597,3
"39087087ACI",1256,3
"39087087ACJ",669,3
"39087087ACK",1332,3
"39087087ACL",464,3
"39087087ACM",970,3
"39087087ACN",838,3
"39087087ACO",1407,3
"39087087ACP",1279,3
"39087087ACQ",1102,3
"39087087ACR",1304,3
"39087087ACS",881,3
"39087087ACT",553,3
"39087087ACU",279,3
"39087087ACV",466,3
"39087087ACW",678,3
"39087087ACX",809,3
"39087087ACY",994,3
"39087087ACZ",558,3
"39087087ADA",543,3
"39087087ADB",846,3
"39087087ADC",776,3
"39087087ADD",239,3
"39087087ADE",802,3
"39087087ADF",1350,3
"39089089AAA",1823,4
"39089089AAB",1741,4
"39089089AAD",1919,4
"39089089AAE",1489,4
"39089089AAG",1575,9
"39089089AAH",1757,4
"39089089AAJ",1740,9
"39089089AAK",1364,9
"39089089AAL",1855,9
"39089089AAM",1770,9
"39089089AAP",1406,4
"39089089AAQ",1400,4
"39089089AAR",1855,9
"39089089AAS",1549,9
"39089089AAV",1186,4
"39089089AAW",1156,4
"39089089AAX",2373,4
"39089089AAY",1042,4
"39089089AAZ",1825,4
"39089089ABB",1693,4
"39089089ABC",952,4
"39089089ABD",1256,4
"39089089ABE",1206,4
"39089089ABF",1299,4
"39089089ABJ",1176,4
"39089089ABK",877,4
"39089089ABL",904,4
"39089089ABM",1425,4
"39089089ABN",792,4
"39089089ABO",1628,4
"39089089ABR",1478,4
"39089089ABS",1768,4
"39089089ABT",1261,4
"39089089ABU",1407,4
"39089089ABV",1273,4
"39089089ABZ",2132,9
"39089089ACA",1693,9
"39089089ACB",1447,9
"39089089ACC",1426,9
"39089089ACJ",1687,4
"39089089ACK",1750,9
"39089089ACL",1223,4
"39089089ACM",1248,10
"39089089ACN",1240,4
"39089089ACO",953,4
"39089089ACP",1570,4
"39089089ACQ",890,4
"39089089ACR",2219,4
"39089089ACS",981,9
"39089089ACT",1008,9
"39089089ACU",1110,9
"39089089ACV",1187,4
"39089089ACW",1195,4
"39089089ACX",1087,4
"39089089ACY",650,4
"39089089ACZ",615,4
"39089089ADA",952,4
"39089089ADB",1493,4
"39089089ADC",2580,4
"39089089ADD",860,9
"39089089ADE",914,9
"39089089ADF",931,9
"39089089ADG",525,4
"39089089ADH",2394,4
"39089089ADI",1151,4
"39089089ADJ",1126,4
"39089089ADK",1836,4
"39089089ADL",1498,4
"39089089ADM",1034,4
"39089089ADN",397,4
"39089089ADO",1381,9
"39089089ADP",802,4
"39089089ADQ",1146,4
"39089089ADR",1152,4
"39089089ADS",1208,4
"39089089ADT",1161,4
"39089089ADU",1087,4
"39089089ADV",1030,4
"39089089ADW",1354,9
"39089089ADX",1023,9
"39089089ADY",878,9
"39089089ADZ",1310,9
"39089089AEA",936,9
"39089089AEB",1180,9
"39089089AEC",1523,4
"39089089AEE",1095,4
"39089089AEF",1219,4
"39089089AEG",2406,4
"39089089AEI",2226,4
"39089089AEK",1019,4
"39089089AEL",921,9
"39089089AEO",910,10
"39089089AEP",954,4
"39089089AEQ",982,10
"39089089AER",373,10
"39089089AES",1268,4
"39089089AET",1984,4
"39089089AEU",1084,4
"39089089AEV",1305,4
"39089089AEW",1034,4
"39089089AEX",1272,4
"39089089AEY",1625,4
"39089089AEZ",1707,4
"39089089AFA",1603,9
"39089089AFB",517,4
"39089089AFC",1100,4
"39089089AFD",829,4
"39089089AFE",1804,4
"39089089AFF",931,4
"39089089AFG",1020,4
"39089089AFH",1308,4
"39089089AFI",996,4
"39089089AFJ",1509,4
"39089089AFK",1218,4
"39089089AFL",993,10
"39089089AFM",2116,10
"39089089AFQ",792,4
"39089089AFR",1672,4
"39089089AFS",1930,4
"39089089AFT",1317,4
"39089089AFU",1774,4
"39089089AFV",2133,4
"39089089AFW",1422,4
"39089089AFX",2364,4
"39089089AFY",367,4
"39091091AAB",2931,5
"39091091AAG",3711,5
"39091091AAL",2960,5
"39091091AAN",3777,5
"39091091AAQ",430,6
"39091091AAR",684,5
"39091091AAS",682,5
"39091091AAT",1633,6
"39091091AAV",1238,5
"39091091AAW",994,5
"39091091AAX",215,5
"39091091AAY",634,6
"39091091AAZ",1264,5
"39091091ABA",731,5
"39091091ABB",1050,5
"39091091ABC",431,6
"39091091ABD",1585,6
"39091091ABE",586,5
"39091091ABF",706,5
"39091091ABG",1285,5
"39091091ABH",1566,5
"39091091ABI",966,5
"39091091ABJ",919,6
"39091091ABK",813,6
"39091091ABL",1669,6
"39091091ABM",1710,6
"39091091ABN",511,6
"39091091ABP",1072,6
"39091091ABQ",791,6
"39091091ABR",1111,6
"39091091ABS",576,6
"39091091ABT",1063,6
"39091091ABU",819,5
"39091091ABV",1230,6
"39091091ABW",984,6
"39091091ABX",1391,6
"39091091ABZ",1140,2
"39093093999",0,14
"39093093AAA",929,14
"39093093AAB",1028,14
"39093093AAC",1034,14
"39093093AAE",1350,14
"39093093AAF",962,14
"39093093AAG",989,14
"39093093AAH",1034,14
"39093093AAI",846,14
"39093093AAJ",1034,14
"39093093AAK",1022,14
"39093093AAL",880,14
"39093093AAM",913,14
"39093093AAO",2754,14
"39093093AAP",929,15
"39093093AAQ",1486,15
"39093093AAR",1486,15
"39093093AAS",1303,15
"39093093AAT",1004,15
"39093093AAU",1604,15
"39093093AAV",1781,15
"39093093AAW",1129,15
"39093093AAX",1152,15
"39093093AAY",2102,15
"39093093AAZ",1587,15
"39093093ABA",1135,15
"39093093ABB",815,15
"39093093ABC",773,15
"39093093ABD",1530,15
"39093093ABE",1373,15
"39093093ABF",880,15
"39093093ABG",860,15
"39093093ABH",854,14
"39093093ABI",1105,15
"39093093ABJ",918,15
"39093093ABK",920,14
"39093093ABL",1010,15
"39093093ABM",1095,14
"39093093ABN",1328,14
"39093093ABO",2015,15
"39093093ABP",1304,14
"39093093ABQ",1034,14
"39093093ABR",1107,14
"39093093ABS",1688,14
"39093093ABT",1255,14
"39093093ABU",1349,14
"39093093ABW",1608,14
"39093093ABX",1534,14
"39093093ABY",1491,14
"39093093ABZ",1461,14
"39093093ACA",1155,14
"39093093ACD",1095,14
"39093093ACE",1417,14
"39093093ACF",1005,14
"39093093ACG",984,14
"39093093ACH",1189,14
"39093093ACI",1590,14
"39093093ACJ",1982,14
"39093093ACM",922,14
"39093093ACN",1145,14
"39093093ACO",982,14
"39093093ACP",1071,14
"39093093ACQ",1194,14
"39093093ACR",968,14
"39093093ACS",1230,14
"39093093ACW",1284,14
"39093093ACX",1356,14
"39093093ACY",1290,14
"39093093ACZ",1573,14
"39093093ADA",1636,14
"39093093ADC",1316,14
"39093093ADD",1159,14
"39093093ADE",2682,14
"39093093ADF",1595,14
"39093093ADG",1523,14
"39093093ADI",1195,14
"39093093ADJ",1467,14
"39093093ADK",1121,14
"39093093ADL",1167,14
"39093093ADM",1227,14
"39093093ADN",1178,14
"39093093ADQ",1050,15
"39093093ADR",1070,15
"39093093ADS",1086,14
"39093093ADT",1271,14
"39093093ADU",1280,14
"39093093ADV",1057,14
"39093093ADW",1021,14
