GEO_ID,CIT_EST,district
39035114700,480,14
39035114900,1830,14
39035115100,1300,14
39035115200,905,14
39035115300,870,14
39035115400,1535,14
39035115700,1450,14
39035115800,3090,14
39035115900,3890,14
39035116100,940,14
39035116200,1025,14
39035116300,1740,14
39035116400,3150,14
39035116500,1935,14
39035116600,2395,14
39035116700,1650,14
39035116800,2335,14
39035116900,1355,14
39035117101,2525,13
39035117102,1165,13
39035117201,3030,13
39035117202,1860,13
39035117300,2370,13
39035117400,1565,13
39035117500,2890,13
39035117600,2830,13
39035117700,4400,13
39035117800,2215,13
39035117900,2290,14
39035118101,2010,14
39035118200,1680,14
39035118301,2255,14
39035118400,1550,14
39035118500,880,14
39035118602,1660,14
39035118700,3605,14
39035118800,2420,14
39035118900,1595,14
39035119100,100,14
39035119202,1180,14
39035119300,3610,14
39035119401,1655,14
39035119402,1760,14
39035119501,2545,14
39035119502,1800,14
39035119600,2000,14
39035119701,1470,14
39035119702,1740,14
39035119800,3210,14
39035119900,1735,14
39035120200,2655,14
39035120400,2310,14
39035120500,2600,14
39035120600,2630,14
39035120701,1435,14
39035120702,1670,14
39035120801,2040,14
39035120802,2055,14
39035121100,2540,14
39035121200,1720,14
39035121300,2195,14
39035121401,1810,14
39035121403,2505,14
39035121500,3155,14
39035121700,3595,14
39035121800,1805,14
39035121900,1270,14
39035122100,3310,14
39035122200,1695,14
39035122300,1730,14
39035123100,2530,13
39035123200,3155,13
39035123400,3645,13
39035123501,3365,14
39035123502,2405,14
39035123601,3020,16
39035123602,2845,16
39035123603,3310,13
39035123700,2595,16
39035123800,2250,16
39035123900,2475,14
39035124100,4770,14
39035124201,2800,14
39035124202,1635,16
39035124300,4325,16
39035124500,3505,16
39035124600,3575,15
39035126100,2925,14
39035127501,3285,14
39035130103,4430,13
39035130104,4135,13
39035130105,3385,13
39035130106,3415,13
39035131102,3040,14
39035131103,4105,14
39035131104,3870,14
39035132100,4725,15
39035132200,2750,15
39035132301,3365,15
39035132302,1805,15
39035133103,3370,15
39035133104,2530,15
39035134100,1365,16
39035134203,3300,16
39035134204,4325,16
39035134205,2770,16
39035134206,3055,16
39035134300,3855,16
39035135103,2175,15
39035135104,4090,15
39035135105,5745,15
39035135106,1250,15
39035136101,5335,15
39035136102,7465,15
39035136103,5730,15
39035137101,2165,14
39035137102,4460,14
39035137103,3875,15
39035138105,1190,16
39035138106,3390,16
39035138107,2080,16
39035138108,4075,16
39035138109,4035,16
39035138110,3895,15
39035140100,1465,14
39035140301,2380,14
39035140302,2540,14
39035140400,2570,14
39035140500,3350,14
39035140600,875,14
39035140701,2430,14
39035140702,1900,14
39035140800,3370,14
39035140900,2110,14
39035141000,1195,14
39035141100,3505,14
39035141200,2915,14
39035141300,2810,14
39035141400,2465,14
39035141500,1615,14
39035141601,1545,14
39035141602,1420,14
39035141700,1400,14
39035150100,2240,14
39035150300,1830,14
39035150400,1480,14
39035151100,1270,14
39035151200,1570,14
39035151300,1970,14
39035151400,1585,14
39035151500,1280,14
39035151600,1350,14
39035151700,1060,14
39035151800,1825,14
39035152101,2390,13
39035152102,4265,13
39035152201,2960,13
39035152202,4180,13
39035152301,2710,13
39035152302,4515,13
39035152303,3770,13
39035152400,1785,13
39035152501,3485,13
39035152502,2530,13
39035152603,1015,13
39035152604,4180,13
39035152701,2195,13
39035152702,2130,14
39035152703,1760,13
39035153103,2755,16
39035153104,3025,16
39035153105,3755,13
39035153106,3450,16
39035153107,3140,13
39035154100,2085,14
39035154200,1345,14
39035154300,1130,14
39035154400,2810,14
39035154501,3370,15
39035154502,3090,15
39035154601,4555,14
39035154603,3405,15
39035154604,3905,15
39035154700,2410,14
39035155101,4965,14
39035155102,3075,14
39035156101,1340,15
39035156102,5770,15
39035160100,1855,13
39035160200,2160,13
39035160300,1900,13
39035160400,3050,13
39035160500,3610,13
39035160601,4940,13
39035160602,2830,13
39035160700,1480,13
39035160800,1065,13
39035160900,3545,13
39035161000,1750,13
39035161100,3665,13
39035161200,2870,13
39035161300,2680,13
39035161400,3135,13
39035161500,3870,13
39035161600,1950,13
39035161700,2110,13
39035161800,980,13
39035170101,2650,14
39035170102,5235,14
39035170201,2080,14
39035170202,3600,14
39035171102,4770,15
39035171103,3920,14
39035171104,4685,14
39035171203,2485,14
39035171204,1895,15
39035171205,2505,15
39035171206,2265,15
39035172101,2390,14
39035172102,3510,14
39035172103,4245,14
39035172201,3685,14
39035172202,3630,14
39035173103,2675,15
39035173104,4205,16
39035173105,2445,15
39035173106,2775,15
39035173107,2390,16
39035174103,2905,16
39035174104,2325,16
39035174105,2900,16
39035174106,2845,16
39035174107,3895,16
39035174203,3105,16
39035174204,3895,16
39035174205,4650,16
39035174206,1920,16
39035174207,3240,16
39035175103,6575,15
39035175104,6165,15
39035175105,4480,15
39035175106,2940,15
39035175201,6070,15
39035175202,2950,15
39035176100,2175,16
39035176200,5440,16
39035177101,3920,15
39035177103,3740,15
39035177104,3365,15
39035177201,4015,15
39035177202,3380,15
39035177302,2350,15
39035177303,4615,15
39035177304,3110,15
39035177403,3105,15
39035177404,2740,15
39035177405,4505,15
39035177406,4130,15
39035177501,4050,15
39035177503,3450,15
39035177504,3865,15
39035177505,4260,15
39035177604,2070,15
39035177605,2720,15
39035177606,3560,15
39035177607,3950,15
39035177608,5395,15
39035177609,1950,15
39035178101,2565,15
39035178102,4610,15
39035178201,3295,15
39035178204,4025,15
39035178205,2105,15
39035178206,2795,15
39035179101,3080,14
39035179102,2915,14
39035180102,3910,14
39035180103,3595,13
39035180104,2770,14
39035181100,6130,13
39035181201,5560,13
39035181203,3110,13
39035181204,4925,13
39035182103,2475,15
39035182104,2365,15
39035182105,3600,15
39035182106,3010,15
39035183100,2305,14
39035183200,2310,14
39035183300,4130,14
39035183401,2010,14
39035183402,1300,14
39035183501,3200,14
39035183502,3475,14
39035183603,1470,14
39035183604,2090,14
39035183605,2595,14
39035183606,1655,14
39035184103,3830,15
39035184104,1800,15
39035184105,4370,15
39035184106,2100,15
39035184108,7050,15
39035185101,2430,14
39035185102,2760,14
39035185103,2145,14
39035185104,3865,14
39035185201,1715,14
39035185202,4655,14
39035185203,3770,14
39035186103,4070,16
39035186104,2615,16
39035186105,3505,16
39035186106,4890,15
39035186107,5615,15
39035186201,5850,15
39035186202,4470,16
39035186203,3665,15
39035186205,4995,16
39035186206,4200,16
39035187103,2720,14
39035187104,3205,14
39035187105,3000,14
39035187106,3940,14
39035188103,3500,14
39035188104,1610,14
39035188105,3330,14
39035188106,2375,14
39035188107,2385,14
39035189105,4060,13
39035189107,4735,16
39035189108,5015,16
39035189109,3170,16
39035189110,4165,13
39035189111,6375,13
39035189112,3850,16
39035190502,2120,16
39035190503,1685,16
39035190504,10545,16
39035192300,1510,15
39035192800,1135,14
39035192900,1940,15
39035193800,1000,14
39035193900,965,14
39035194100,2265,15
39035194300,3240,14
39035194500,2080,14
39035194800,810,14
39035194900,3170,14
39035195600,4555,15
39035195700,4530,15
39035195800,3780,15
39035195900,4130,14
39035196000,1550,14
39035196100,2575,14
39035196200,3830,13
39035196300,3925,14
39035196400,2760,14
39035196500,1560,14
39035980100,0,14
39035980500,0,16
39035981100,0,16
39035990000,0,13
39037500100,4085,2
39037510100,3820,2
39037520100,3325,2
39037530100,4450,2
39037540100,3405,2
39037550100,3420,2
39037555000,5950,5
39037555101,3855,5
39037555102,4065,5
39037560100,7265,5
39037570101,2905,5
39037570102,5625,5
39039958100,4360,4
39039958200,5015,4
39039958300,4080,4
39039958400,4055,4
39039958500,4275,4
39039958600,3835,4
39039958700,4645,4
39039958800,3125,4
39039958900,5035,4
39041010100,5230,3
39041010200,5465,3
39041010420,2705,3
39041010421,2530,3
39041010422,5960,3
39041010520,5760,3
39041010530,2955,3
39041011101,2960,3
39041011102,5465,9
39041011200,3145,3
39041011411,2800,3
39041011412,4680,3
39041011413,6870,3
39041011421,6610,3
39041011423,6795,3
39041011430,2785,3
39041011520,3900,3
39041011530,3680,3
39041011540,5810,3
39041011550,8860,3
39041011560,8250,9
39041011561,4315,3
39041011604,5740,9
39041011710,6160,9
39041011730,6625,9
39041011740,5805,9
39041011750,7015,9
39041011760,4570,9
39041011762,5450,9
39041011900,5300,3
39041012000,5520,2
39041012100,7220,3
39041012200,4860,3
39041012300,4340,9
39041012400,4960,3
39043040100,5685,13
39043040200,3815,13
39043040300,6260,16
39043040400,5365,13
39043040500,4985,13
39043040600,795,13
39043040700,3930,13
39043040800,4060,13
39043040900,3355,3
39043041000,3310,13
39043041100,3685,13
39043041200,2345,13
39043041300,3775,13
39043041400,2585,13
39043041500,3445,13
39043041600,5700,13
39043041700,6445,3
39043041800,6085,13
39043990100,0,13
39045030100,3755,9
39045030200,3110,9
39045030300,3325,9
39045030400,4675,9
39045030600,9720,9
39045030700,3330,7
39045030800,5285,7
39045030900,8325,9
39045031000,5685,9
39045031100,6130,10
39045031200,5065,10
39045031300,3070,9
39045031400,6625,9
39045031500,2855,9
39045031600,6350,9
39045031700,4360,9
39045032000,3020,9
39045032100,3645,9
39045032200,3490,10
39045032300,4110,10
39045032500,6205,9
39045032600,6790,7
39045032701,4260,9
39045032702,7070,9
39045032800,3890,9
39045032900,10120,9
39045033000,4420,9
39045033100,8665,9
39047925800,3885,7
39047925900,3685,7
39047926000,3985,7
39047926100,4735,7
39047926200,4655,7
39047926300,3315,7
39047926400,4185,7
39049000110,3605,1
39049000120,3210,1
39049000210,3410,1
39049000220,3845,1
39049000310,3200,1
39049000320,2370,1
39049000330,2340,1
39049000410,2410,1
39049000420,3335,1
39049000500,3865,1
39049000600,4265,1
39049000710,3285,1
39049000720,2040,1
39049000730,3370,1
39049000810,2405,1
39049000820,2585,9
39049000910,3500,1
39049000920,1640,9
39049001000,5145,1
39049001110,2740,1
39049001121,8225,1
39049001122,2505,1
39049001200,3790,1
39049001300,5620,1
39049001400,1495,1
39049001500,1825,1
39049001600,1250,1
39049001700,2035,1
39049001810,3450,1
39049001820,2590,1
39049001901,2045,1
39049001902,3280,1
39049002000,3115,1
39049002100,1590,1
39049002200,1755,1
39049002300,1280,1
39049002510,2965,9
39049002520,2670,9
39049002600,3270,9
39049002710,1720,9
39049002730,2160,9
39049002740,2395,9
39049002750,2325,9
39049002760,3385,9
39049002770,1955,9
39049002780,2555,1
39049002800,1910,1
39049002900,2605,1
39049003000,3260,1
39049003200,2475,1
39049003600,1385,1
39049003700,3320,1
39049003800,2170,1
39049004000,3115,1
39049004200,585,1
39049004300,4935,1
39049004500,4310,1
39049004610,2940,1
39049004620,2325,1
39049004700,4440,1
39049004810,3205,1
39049004820,2165,1
39049004900,5515,1
39049005000,4495,1
39049005100,1615,1
39049005200,2790,1
39049005300,3025,1
39049005410,1665,1
39049005420,2255,1
39049005500,4440,1
39049005610,1710,1
39049005620,2535,1
39049005700,3100,1
39049005810,2530,1
39049005820,1920,1
39049005900,2395,1
39049006000,1825,1
39049006100,2530,1
39049006220,7170,1
39049006230,12400,1
39049006236,5875,1
39049006310,4415,1
39049006321,4440,1
39049006323,3400,1
39049006330,4830,1
39049006340,2930,1
39049006351,3765,1
39049006352,2470,1
39049006353,3885,1
39049006371,6805,1
39049006372,4700,1
39049006383,8415,1
39049006384,6185,3
39049006386,3580,1
39049006387,5440,1
39049006391,5060,1
39049006392,4370,1
39049006393,5210,3
39049006394,2735,3
39049006395,2960,1
39049006396,4480,1
39049006410,2710,1
39049006430,4395,1
39049006500,3365,1
39049006600,4075,1
39049006710,2670,1
39049006721,3300,1
39049006722,2990,1
39049006810,2190,1
39049006821,3345,1
39049006822,2080,1
39049006910,1635,1
39049006921,3460,1
39049006923,3105,1
39049006924,3325,1
39049006931,5650,9
39049006932,5920,9
39049006933,4680,9
39049006942,1070,1
39049006943,4050,1
39049006944,4020,9
39049006945,4760,9
39049006950,2695,1
39049006990,6790,9
39049007010,3755,9
39049007020,6200,9
39049007041,2045,1
39049007043,3865,1
39049007044,5110,1
39049007047,3555,1
39049007048,5905,1
39049007112,5655,9
39049007113,4465,9
39049007114,4540,9
39049007115,4520,9
39049007120,4940,9
39049007132,8070,9
39049007193,6435,9
39049007194,6275,9
39049007198,2770,9
39049007199,5420,9
39049007201,630,9
39049007202,3445,9
39049007203,3865,9
39049007205,4240,9
39049007207,4675,9
39049007209,6505,9
39049007210,8730,9
39049007393,8860,9
39049007394,2570,9
39049007395,12580,9
39049007396,10240,9
39049007424,5550,9
39049007425,2760,9
39049007426,3000,9
39049007427,6000,9
39049007492,6015,9
39049007494,4415,9
39049007511,1695,9
39049007512,4085,9
39049007520,3145,9
39049007531,2065,9
39049007532,1600,9
39049007533,1815,9
39049007534,2490,9
39049007550,2985,9
39049007551,7820,9
39049007710,4110,9
39049007721,3420,9
39049007722,3080,1
39049007730,2800,1
39049007740,1635,1
39049007811,3480,1
39049007812,4195,1
39049007820,2140,1
39049007830,2010,1
39049007921,9085,1
39049007922,4345,1
39049007931,4565,1
39049007933,8165,1
39049007941,2685,1
39049007951,9350,1
39049007952,7300,1
39049007953,6215,1
39049007954,7230,1
39049008000,5330,1
39049008110,3845,1
39049008120,3270,1
39049008132,6750,1
39049008141,8235,1
39049008142,6535,1
39049008161,7620,1
39049008162,8380,1
39049008163,3100,1
39049008164,3620,1
39049008210,1895,1
39049008230,1315,1
39049008241,2095,1
39049008242,5380,1
39049008311,4290,1
39049008312,4270,1
39049008321,2495,1
39049008322,4015,1
39049008330,1635,1
39049008340,6000,1
39049008350,6535,1
39049008360,6335,1
39049008370,7700,1
39049008380,5590,1
39049008400,3055,1
39049008500,4670,1
39049008710,2850,1
39049008720,2650,1
39049008730,2000,1
39049008811,1925,1
39049008812,3005,1
39049008813,2560,7
39049008821,2585,1
39049008822,4580,1
39049008825,6765,7
39049008900,5255,9
39049009000,3075,9
39049009100,4705,9
39049009210,4140,9
39049009220,1855,9
39049009230,4460,9
39049009240,1950,9
39049009250,1825,9
39049009311,2895,9
39049009312,2770,9
39049009321,2085,9
39049009322,3565,9
39049009323,2780,9
39049009325,3545,7
39049009326,1280,7
39049009331,915,9
39049009332,3025,7
39049009333,2180,9
39049009334,2805,7
39049009336,2785,7
39049009337,3855,7
39049009340,2945,9
39049009350,2145,9
39049009361,5550,9
39049009362,6755,9
39049009371,5550,9
39049009372,4195,9
39049009373,6320,7
39049009374,8285,9
39049009381,5780,9
39049009382,2780,9
39049009383,2515,9
39049009384,2140,9
39049009385,3385,9
39049009386,2780,9
39049009390,5700,9
39049009410,2780,7
39049009420,5680,7
39049009430,8005,7
39049009440,4530,7
39049009450,9485,7
39049009495,4495,7
39049009497,1675,7
39049009520,4325,7
39049009590,5340,7
39049009600,4125,1
39049009711,4480,1
39049009712,2695,1
39049009720,6440,1
39049009740,14690,1
39049009751,5610,1
39049009752,6165,1
39049009800,6885,1
39049009900,1300,1
39049010000,5190,9
39049010100,850,9
39049010200,16635,9
39049010300,2950,7
39049010400,7130,3
39049010500,7805,2
39049010601,5105,1
39049010602,6375,1
39049010700,1425,1
39049980000,0,9
39051040100,3265,4
39051040200,4685,4
39051040300,4475,4
39051040400,3895,4
39051040500,4980,4
39051040600,4355,4
39051040700,7450,4
39051040800,4715,4
39051040900,4355,4
39053953500,4645,10
39053953600,4255,10
39053953700,4295,8
39053953800,3855,8
39053953900,6995,8
39053954000,3965,8
39053954100,2375,8
39055310100,2275,13
39055310200,1990,14
39055310600,6465,14
39055310700,3750,14
39055310800,6585,14
39055310900,3180,14
39055311000,3675,14
39055311300,4440,15
39055311400,5555,14
39055311500,5260,14
39055311600,3825,15
39055311700,4325,15
39055311800,7030,15
39055311900,6385,15
39055312000,2800,15
39055312100,4150,15
39055312201,5325,14
39055312202,4315,14
39055312203,4660,14
39055312300,4690,15
39055312400,2475,14
39057200101,2725,2
39057200103,3555,2
39057200104,5515,2
39057200300,3675,2
39057200400,2070,2
39057200500,5610,2
39057200600,3405,2
39057200700,3950,2
39057200900,5705,2
39057210100,4550,2
39057210200,8015,7
39057210300,3485,7
39057210401,4800,7
39057210402,5090,7
39057210500,5555,7
39057210601,8050,7
39057210602,5300,7
39057210603,6200,7
39057220100,7795,7
39057220200,7670,7
39057230100,2650,7
39057240100,3135,7
39057240200,4775,7
39057240301,8720,7
39057240302,3470,7
39057240500,4635,7
39057240600,5335,7
39057240700,1985,7
39057255000,3525,2
39057260100,6370,7
39057270100,3785,7
39057280101,2610,7
39057280102,2225,7
39057280200,1435,2
39057280300,2625,2
39059977100,4495,10
39059977200,5240,10
39059977300,3465,10
39059977400,3830,10
39059977500,3075,10
39059977600,3315,10
39059977700,3635,10
39059977800,3480,10
39059977900,4515,10
39059978000,4460,10
39061000200,915,8
39061000700,1615,8
39061000900,1525,8
39061001000,1520,8
39061001100,1025,8
39061001600,955,6
39061001700,990,6
39061001800,1580,6
39061001900,1610,8
39061002000,1655,8
39061002200,2155,6
39061002300,1075,6
39061002500,2470,6
39061002600,3600,6
39061002700,1680,6
39061002800,1575,6
39061002900,4260,6
39061003000,4450,6
39061003200,1255,6
39061003300,1410,6
39061003600,1305,6
39061003700,1780,8
39061003800,2260,6
39061003900,1820,6
39061004000,2245,6
39061004100,1630,8
39061004200,1845,8
39061004500,1085,8
39061004602,4670,8
39061004603,2870,8
39061004604,3485,8
39061004605,2510,8
39061004701,2810,8
39061004702,820,8
39061004800,3195,8
39061004900,6305,8
39061005000,4755,8
39061005100,2510,8
39061005200,3490,8
39061005301,2790,8
39061005302,2975,8
39061005400,950,8
39061005500,3755,8
39061005600,5705,8
39061005701,3105,6
39061005702,4565,6
39061005800,5075,6
39061005900,1280,6
39061006000,5505,6
39061006100,2405,6
39061006300,3590,6
39061006400,3080,6
39061006500,5180,6
39061006600,2380,6
39061006800,3360,6
39061006900,2545,6
39061007000,2370,6
39061007100,3250,6
39061007200,1770,6
39061007300,1965,6
39061007400,1600,6
39061007500,1865,6
39061007700,2700,6
39061007800,2360,6
39061007900,1675,6
39061008000,4725,6
39061008100,2575,6
39061008201,3950,6
39061008202,3445,6
39061008300,4035,6
39061008400,2105,6
39061008501,3215,6
39061008502,1665,6
39061008601,2405,6
39061008800,3380,6
39061009200,3280,6
39061009300,2700,6
39061009400,1680,6
39061009500,2320,6
39061009600,3690,6
39061009700,5905,6
39061009800,2250,6
39061009901,4255,6
39061009902,3330,6
39061010002,5145,6
39061010003,4640,6
39061010004,4730,6
39061010005,1695,6
39061010100,4755,6
39061010201,5275,6
39061010202,2585,6
39061010300,1535,6
39061010400,1120,6
39061010500,1365,6
39061010600,1400,6
39061010700,1665,6
39061010800,695,8
39061010900,2605,6
39061011000,3220,6
39061011100,3205,6
39061020401,5040,6
39061020403,5590,6
39061020404,5165,6
39061020501,2385,6
39061020502,4915,6
39061020504,3590,6
39061020505,4715,6
39061020601,6235,6
